target_id	length	eff_length	est_counts	tpm
mat_gene_152	1023	924	32.0196	36.5775
mat_gene_153	5246	5147	108.3	22.2098
mat_gene_154	850	751	0	0
mat_gene_155	1881	1782	72.3038	42.8275
mat_gene_156	1878	1779	9	5.33994
mat_gene_157	979	880	47.1714	56.5804
mat_gene_158	2221	2122	32.2667	16.0501
mat_gene_159	2183	2084	37.1429	18.8125
mat_gene_160	2734	2635	131.376	52.6264
mat_gene_161	962	863	238.339	291.511
mat_gene_162	1223	1124	131.971	123.932
mat_gene_163	2154	2055	182.424	93.7002
mat_gene_164	1414	1315	11.2	8.99005
mat_gene_165	3871	3772	51.3333	14.3647
mat_gene_166	1714	1615	0	0
mat_gene_167	2563	2464	218.774	93.7186
mat_gene_168	898	799	39.0625	51.604
mat_gene_169	2356	2257	0	0
mat_gene_170	1854	1755	0	0
mat_gene_171	2851	2752	140.521	53.8967
mat_gene_172	4521	4422	529.492	126.389
mat_gene_173	1455	1356	0	0
mat_gene_174	4453	4354	1458.03	353.465
mat_gene_175	1715	1616	46.6129	30.4463
mat_gene_176	371	272	7	27.1643
mat_gene_177	663	564	9.5	17.7793
mat_gene_178	4425	4326	110.24	26.8982
mat_gene_179	1242	1143	62.2831	57.5167
mat_gene_180	2043	1944	14.2941	7.76123
mat_gene_181	2892	2793	602.569	227.722
mat_gene_182	2156	2057	14	7.18395
mat_gene_183	2627	2528	0	0
mat_gene_184	1886	1787	313.812	185.359
mat_gene_185	2589	2490	53.4878	22.6738
mat_gene_186	2406	2307	44.3077	20.2722
mat_gene_187	971	872	126.357	152.951
mat_gene_188	2043	1944	95.0977	51.6349
mat_gene_189	2051	1952	0	0
mat_gene_190	2722	2623	27.4355	11.0404
mat_gene_191	2958	2859	155.263	57.3224
mat_gene_192	1036	937	73.3333	82.6098
mat_gene_193	1607	1508	0	0
mat_gene_194	1261	1162	0	0
mat_gene_195	3369	3270	38.9571	12.575
mat_gene_196	1064	965	106.841	116.864
mat_gene_197	2623	2524	210.377	87.9787
mat_gene_198	2683	2584	52.1111	21.2867
mat_gene_199	2016	1917	0	0
mat_gene_200	1383	1284	15.871	13.0469
mat_gene_201	2789	2690	98.1633	38.5182
mat_gene_202	3028	2929	333.228	120.086
mat_gene_203	3169	3070	257.615	88.5734
mat_gene_204	1101	1002	76.6901	80.787
mat_gene_205	2914	2815	31.9	11.9614
mat_gene_206	1048	949	15.0333	16.7209
mat_gene_207	1623	1524	11.2	7.75716
mat_gene_208	2567	2468	422.57	180.727
mat_gene_209	1473	1374	173.345	133.166
mat_gene_210	1107	1008	28.875	30.2365
mat_gene_211	859	760	18	24.9993
mat_gene_212	1631	1532	9.23077	6.35988
mat_gene_213	1222	1123	7.2	6.76741
mat_gene_214	2173	2074	61.4483	31.2731
mat_gene_215	3216	3117	18.8235	6.37432
mat_gene_216	2283	2184	20.1316	9.7296
mat_gene_217	1770	1671	106.395	67.2072
mat_gene_218	716	617	14.5161	24.8334
mat_gene_219	1382	1283	220.846	181.691
mat_gene_220	990	891	31.1818	36.9397
mat_gene_221	1216	1117	86.0484	81.3129
mat_gene_222	2608	2509	96.6372	40.6549
mat_gene_223	1656	1557	10.2857	6.97293
mat_gene_224	2063	1964	7.27273	3.90864
mat_gene_225	3869	3770	7.17507	2.00888
mat_gene_226	3182	3083	515.053	176.339
mat_gene_227	3269	3170	217.151	72.3057
mat_gene_228	1739	1640	78.5674	50.5671
mat_gene_229	696	597	0	0
mat_gene_230	2118	2019	115.109	60.1789
mat_gene_231	1640	1541	0	0
mat_gene_232	3055	2956	136.305	48.6716
mat_gene_233	2942	2843	14.5	5.38345
mat_gene_234	2072	1973	0	0
mat_gene_235	4059	3960	0	0
mat_gene_236	2468	2369	101.036	45.0173
mat_gene_237	1257	1158	12.5238	11.4156
mat_gene_238	3508	3409	19.4444	6.02058
mat_gene_239	1591	1492	38.7255	27.3967
mat_gene_240	3279	3180	130.773	43.4072
mat_gene_241	777	678	2.8	4.35911
mat_gene_242	1859	1760	22.2	13.314
mat_gene_243	2115	2016	0	0
mat_gene_244	955	856	2.57143	3.17081
mat_gene_245	1645	1546	127.613	87.1274
mat_gene_246	823	724	4	5.83165
mat_gene_247	2871	2772	549.438	209.216
mat_gene_248	1927	1828	86.0276	49.6742
mat_gene_249	1903	1804	309.28	180.961
mat_gene_250	526	427	2.5	6.17991
mat_gene_251	520	421	30.0606	75.3677
mat_gene_252	1725	1626	94.0855	61.0762
mat_gene_253	2364	2265	40.8333	19.029
mat_gene_254	1587	1488	23.4419	16.6287
mat_gene_255	1815	1716	76.0667	46.7893
mat_gene_256	1459	1360	233.48	181.209
mat_gene_257	3378	3279	0	0
mat_gene_258	1301	1202	0	0
mat_gene_259	2183	2084	20.8857	10.5784
mat_gene_260	2113	2014	9.33333	4.89156
mat_gene_261	787	688	6	9.20519
mat_gene_262	744	645	86.6341	141.775
mat_gene_263	1087	988	309.583	330.742
mat_gene_264	2371	2272	15.9231	7.39756
mat_gene_265	465	366	46.5	134.104
mat_gene_266	2685	2586	76.3291	31.1553
mat_gene_267	1645	1546	0	0
mat_gene_268	1066	967	143.184	156.292
mat_gene_269	976	877	0	0
mat_gene_270	1772	1673	0	0
mat_gene_271	1617	1518	41.5714	28.9063
mat_gene_272	812	713	34.7826	51.4923
mat_gene_273	1792	1693	52.9873	33.0358
mat_gene_274	929	830	6.42857	8.17535
mat_gene_275	1402	1303	0	0
mat_gene_276	1441	1342	0	0
mat_gene_278	741	642	7	11.5089
mat_gene_279	1159	1060	47.4375	47.2374
mat_gene_280	3940	3841	56.9655	15.6544
mat_gene_281	3365	3266	165.381	53.4489
mat_gene_282	1836	1737	155.294	94.368
mat_gene_283	3227	3128	20.7059	6.9871
mat_gene_284	5531	5432	64.4828	12.5301
mat_gene_285	3401	3302	0	0
mat_gene_286	1767	1668	167.233	105.827
mat_gene_287	568	469	72.5085	163.187
mat_gene_288	2612	2513	138.088	58.0008
mat_gene_289	1199	1100	105.645	101.374
mat_gene_290	3238	3139	141.61	47.618
mat_gene_291	962	863	149.383	182.709
mat_gene_292	1289	1190	0	0
mat_gene_293	2055	1956	0	0
mat_gene_294	1896	1797	56.186	33.0027
mat_gene_295	4251	4152	1255.68	319.221
mat_gene_296	1634	1535	53.0164	36.4562
mat_gene_297	1392	1293	0	0
mat_gene_298	2779	2680	399.791	157.459
mat_gene_299	1818	1719	280.825	172.437
mat_gene_300	526	427	0	0
mat_gene_301	3249	3150	18.8235	6.30754
mat_gene_302	2218	2119	15.931	7.93565
mat_gene_303	3219	3120	54.4938	18.4358
mat_gene_304	2002	1903	102.857	57.0513
mat_gene_305	1698	1599	39.3191	25.9553
mat_gene_306	1698	1599	111.743	73.7636
mat_gene_307	2211	2112	125.095	62.5194
mat_gene_308	637	538	127.254	249.665
mat_gene_309	6590	6491	76.708	12.4738
mat_gene_310	2925	2826	77.4	28.9094
mat_gene_311	1993	1894	143.324	79.8745
mat_gene_312	2904	2805	150.506	56.6359
mat_gene_313	2334	2235	321.246	151.716
mat_gene_314	1140	1041	101.562	102.98
mat_gene_315	4850	4751	3.51613	0.781177
mat_gene_316	1671	1572	4.57143	3.06951
mat_gene_317	2729	2630	68.3394	27.4275
mat_gene_318	2736	2637	25.3125	10.132
mat_gene_319	573	474	57.75	128.601
mat_gene_320	3491	3392	20.4	6.3481
mat_gene_321	1615	1516	0	0
mat_gene_322	2566	2467	124.172	53.128
mat_gene_323	1903	1804	68.0758	39.8315
mat_gene_324	3993	3894	395.389	107.176
mat_gene_325	2300	2201	7.66667	3.67668
mat_gene_326	573	474	0	0
mat_gene_327	1541	1442	15	10.9798
mat_gene_329	1681	1582	1.32	0.880719
mat_gene_330	1596	1497	0	0
mat_gene_331	799	700	1.75	2.63882
mat_gene_332	2219	2120	22.9565	11.4298
mat_gene_333	1159	1060	214.248	213.344
mat_gene_334	510	411	11.25	28.8922
mat_gene_335	756	657	6	9.63952
mat_gene_336	1138	1039	13.5385	13.7538
mat_gene_337	6448	6349	709	117.872
mat_gene_338	923	824	7.71429	9.88185
mat_gene_339	2674	2575	46.55	19.0815
mat_gene_340	1507	1408	21.84	16.3727
mat_gene_341	1516	1417	15	11.1735
mat_gene_342	1750	1651	86.2559	55.1457
mat_gene_343	3570	3471	687.121	208.953
mat_gene_344	2051	1952	82.225	44.4625
mat_gene_346	1704	1605	0	0
mat_gene_347	2495	2396	158.815	69.9641
mat_gene_348	1498	1399	95.6724	72.1836
mat_gene_349	957	858	92.1951	113.42
mat_gene_350	2818	2719	248.182	96.3453
mat_gene_351	515	416	6.42775e-07	1.63093e-06
mat_gene_352	2382	2283	46.0133	21.2739
mat_gene_353	2329	2230	225.042	106.519
mat_gene_354	1201	1102	77	73.7529
mat_gene_355	2957	2858	69.1909	25.5539
mat_gene_356	1514	1415	7.5	5.59467
mat_gene_357	1268	1169	173.288	156.467
mat_gene_358	2730	2631	16.2	6.49926
mat_gene_359	1678	1579	181.043	121.023
mat_gene_360	1592	1493	14.0909	9.96205
mat_gene_361	2553	2454	283.462	121.924
mat_gene_362	2002	1903	88.5	49.0879
mat_gene_363	1292	1193	44	38.9298
mat_gene_364	994	895	76.6286	90.3727
mat_gene_365	840	741	112	159.54
mat_gene_366	924	825	2.57143	3.28996
mat_gene_367	1196	1097	137.684	132.479
mat_gene_368	1671	1572	10.0758	6.76542
mat_gene_369	3233	3134	198.345	66.8025
mat_gene_370	944	845	42.4286	52.9995
mat_gene_371	902	803	72.3462	95.0976
mat_gene_372	1852	1753	9	5.41914
mat_gene_373	2059	1960	54.6667	29.4399
mat_gene_374	759	660	5.25	8.39624
mat_gene_375	5438	5339	100.93	19.9541
mat_gene_376	3252	3153	142.899	47.8382
mat_gene_377	2015	1916	48	26.4433
mat_gene_378	1207	1108	69.4736	66.1835
mat_gene_379	1943	1844	9.5	5.43792
mat_gene_380	318	219	0	0
mat_gene_381	2122	2023	509	265.578
mat_gene_382	2850	2751	19	7.29009
mat_gene_383	3192	3093	28	9.55538
mat_gene_384	2064	1965	85.2245	45.7796
mat_gene_385	2615	2516	80.1667	33.632
mat_gene_386	2932	2833	238.404	88.8254
mat_gene_387	840	741	1.60622	2.288
mat_gene_388	3398	3299	9.42857	3.01671
mat_gene_389	1858	1759	82.6357	49.5874
mat_gene_390	1727	1628	26.9167	17.4517
mat_gene_391	767	668	160.101	252.98
mat_gene_392	4262	4163	276.664	70.1482
mat_gene_393	1700	1601	42.5	28.0199
mat_gene_394	3370	3271	0	0
mat_gene_395	1982	1883	140.738	78.8917
mat_gene_396	1128	1029	30.1538	30.9312
mat_gene_397	1609	1510	144	100.66
mat_gene_398	2491	2392	98.6024	43.5107
mat_gene_399	416	317	8	26.6379
mat_gene_400	1851	1752	0	0
mat_gene_401	3622	3523	290.48	87.0309
mat_gene_402	1612	1513	0	0
mat_gene_403	1768	1669	185.941	117.595
mat_gene_404	2307	2208	30	14.3414
mat_gene_405	2199	2100	109.865	55.2219
mat_gene_406	2300	2201	111.08	53.2701
mat_gene_407	2955	2856	2.04861	0.757131
mat_gene_408	2457	2358	22.129	9.90577
mat_gene_409	1214	1115	47.0556	44.5457
mat_gene_410	1265	1166	28	25.3472
mat_gene_411	641	542	12.5	24.3434
mat_gene_412	3206	3107	113.436	38.5371
mat_gene_413	3332	3233	27.0769	8.84023
mat_gene_414	2536	2437	98.6383	42.7228
mat_gene_415	2467	2368	0	0
mat_gene_416	1039	940	0	0
mat_gene_417	2267	2168	10	4.86867
mat_gene_418	1953	1854	66.2466	37.7158
mat_gene_419	4012	3913	14.1935	3.8287
mat_gene_420	1306	1207	3.25	2.84214
mat_gene_421	2242	2143	0	0
mat_gene_422	2227	2128	0	0
mat_gene_423	820	721	0	0
mat_gene_424	2160	2061	238.729	122.264
mat_gene_425	427	328	22.2353	71.5548
mat_gene_426	2052	1953	85.9813	46.4699
mat_gene_427	1398	1299	91.4062	74.2739
mat_gene_428	2343	2244	0	0
mat_gene_429	3906	3807	89.6371	24.8528
mat_gene_430	1294	1195	70.1912	61.999
mat_gene_431	2892	2793	0	0
mat_gene_432	3562	3463	122.14	37.2284
mat_gene_433	1180	1081	0	0
mat_gene_434	605	506	18	37.5484
mat_gene_435	1575	1476	136.338	97.499
mat_gene_436	1299	1200	44.66	39.2832
mat_gene_437	1226	1127	0	0
mat_gene_438	931	832	51	64.7018
mat_gene_439	864	765	15.3846	21.2273
mat_gene_440	2583	2484	159.868	67.9326
mat_gene_441	1800	1701	27.871	17.2949
mat_gene_442	1069	970	14.5455	15.828
mat_gene_443	1383	1284	41	33.7046
mat_gene_444	753	654	10	16.1396
mat_gene_445	3443	3344	120.167	37.9304
mat_gene_446	1763	1664	0	0
mat_gene_447	2478	2379	22.4583	9.96444
mat_gene_448	1254	1155	56.25	51.4056
mat_gene_449	780	681	24.9231	38.63
mat_gene_450	1034	935	23.8	26.868
mat_gene_451	1544	1445	14	10.2266
mat_gene_452	2040	1941	231.697	125.998
mat_gene_453	1576	1477	78.6055	56.1749
mat_gene_454	2051	1952	0	0
mat_gene_455	849	750	5.33333	7.50598
mat_gene_456	3399	3300	164.078	52.4814
mat_gene_457	652	553	4	7.63492
mat_gene_458	2103	2004	15.2727	8.04431
mat_gene_459	3000	2901	80.7117	29.3669
mat_gene_460	1210	1111	0	0
mat_gene_461	1718	1619	169.037	110.206
mat_gene_462	1395	1296	171.717	139.855
mat_gene_463	1496	1397	50.8571	38.426
mat_gene_464	1345	1246	42.1818	35.7336
mat_gene_465	1587	1488	150.866	107.018
mat_gene_466	2463	2364	301.294	134.528
mat_gene_467	2217	2118	326.687	162.808
mat_gene_468	1950	1851	15	8.55371
mat_gene_469	1400	1301	59.6522	48.397
mat_gene_470	3085	2986	39.1	13.8215
mat_gene_471	4010	3911	0	0
mat_gene_472	2191	2092	348.542	175.858
mat_gene_473	3202	3103	74.8936	25.4761
mat_gene_474	4794	4695	101.313	22.7772
mat_gene_475	2197	2098	262.501	132.067
mat_gene_476	3918	3819	181.677	50.2136
mat_gene_477	1426	1327	31.6667	25.1884
mat_gene_479	4902	4803	0	0
mat_gene_480	3986	3887	93.433	25.372
mat_gene_481	4137	4038	40.6814	10.6341
mat_gene_482	2674	2575	227	93.0504
mat_gene_483	2490	2391	131.141	57.8935
mat_gene_484	1424	1325	38.4524	30.6321
mat_gene_485	1740	1641	15.2941	9.83752
mat_gene_486	1339	1240	18.5714	15.8086
mat_gene_487	1135	1036	5.5	5.60367
mat_gene_488	1723	1624	117.273	76.2221
mat_gene_489	1227	1128	38.382	35.916
mat_gene_490	1582	1483	63	44.8404
mat_gene_491	827	728	175.715	254.769
mat_gene_492	1951	1852	14.0833	8.02665
mat_gene_493	1838	1739	115.776	70.2727
mat_gene_494	1403	1304	54.5455	44.152
mat_gene_495	1116	1017	0	0
mat_gene_496	1862	1763	13.0909	7.83767
mat_gene_497	1205	1106	9.6	9.16191
mat_gene_498	2314	2215	124.91	59.5242
mat_gene_499	2703	2604	15.4286	6.25395
mat_gene_500	1807	1708	13.8462	8.55679
mat_gene_501	1282	1183	19.7045	17.5813
mat_gene_502	2726	2627	303.672	122.015
mat_gene_503	2133	2034	94.7788	49.1847
mat_gene_504	1706	1607	0	0
mat_gene_505	2294	2195	176.778	85.0086
mat_gene_506	2218	2119	84.1134	41.899
mat_gene_507	1840	1741	18	10.913
mat_gene_508	727	628	9.1875	15.4421
mat_gene_509	478	379	4	11.1401
mat_gene_510	5292	5193	102.273	20.7879
mat_gene_511	4358	4259	168.2	41.6858
mat_gene_512	1098	999	61.5349	65.0168
mat_gene_513	2218	2119	0	0
mat_gene_514	3094	2995	0	0
mat_gene_515	941	842	4.48	5.61611
mat_gene_516	2590	2491	125.411	53.141
mat_gene_517	1830	1731	0	0
mat_gene_518	3017	2918	54	19.5334
mat_gene_519	3791	3692	0	0
mat_gene_520	1418	1319	140.439	112.386
mat_gene_521	3291	3192	233.459	77.1999
mat_gene_522	1875	1776	56.25	33.431
mat_gene_523	2013	1914	16.25	8.96151
mat_gene_524	2141	2042	0	0
mat_gene_525	831	732	13.4444	19.3866
mat_gene_526	346	247	3	12.8202
mat_gene_527	1585	1486	73.8889	52.4844
mat_gene_528	935	836	108.827	137.404
mat_gene_529	1805	1706	29.7931	18.4334
mat_gene_530	3007	2908	106.667	38.7172
mat_gene_531	2982	2883	623.755	228.37
mat_gene_532	1137	1038	21.8537	22.2227
mat_gene_533	2447	2348	72.9348	32.7874
mat_gene_534	1749	1650	9.27273	5.93189
mat_gene_535	992	893	98.3721	116.276
mat_gene_536	1318	1219	143.821	124.534
mat_gene_537	2334	2235	0	0
mat_gene_538	378	279	3	11.3498
mat_gene_539	1825	1726	90.1165	55.1104
mat_gene_540	1534	1435	154.545	113.677
mat_gene_541	859	760	24.3871	33.8701
mat_gene_542	3904	3805	287.743	79.8214
mat_gene_543	2580	2481	90.9286	38.6851
mat_gene_544	2501	2402	84.3182	37.0525
mat_gene_545	3002	2903	52.3077	19.019
mat_gene_546	2090	1991	83.5	44.2675
mat_gene_547	3152	3053	756	261.375
mat_gene_548	3416	3317	129.968	41.358
mat_gene_549	4078	3979	235.685	62.5214
mat_gene_550	1921	1822	19	11.0072
mat_gene_551	2908	2809	189.505	71.2096
mat_gene_552	712	613	86.7586	149.39
mat_gene_553	655	556	19.6129	37.2338
mat_gene_554	847	748	16.5	23.2837
mat_gene_555	396	297	57.2632	203.511
mat_gene_556	539	440	215	515.769
mat_gene_557	2256	2157	18	8.8083
mat_gene_558	2632	2533	52.3478	21.8139
mat_gene_559	1709	1610	117.908	77.3017
mat_gene_560	3671	3572	16.5909	4.90262
mat_gene_561	1316	1217	26	22.5503
mat_gene_562	5045	4946	92.8279	19.8104
mat_gene_563	2466	2367	262.717	117.155
mat_gene_564	1209	1110	58.1935	55.3378
mat_gene_565	763	664	65.1585	103.579
mat_gene_566	3649	3550	96.7068	28.754
mat_gene_567	2317	2218	281.915	134.161
mat_gene_568	1731	1632	17	10.9951
mat_gene_569	815	716	27.36	40.3341
mat_gene_570	1789	1690	36.2245	22.6248
mat_gene_571	908	809	30	39.142
mat_gene_572	3339	3240	107.317	34.9618
mat_gene_573	4142	4043	114.061	29.7786
mat_gene_574	2685	2586	44.878	18.3179
mat_gene_575	1038	939	0	0
mat_gene_576	1650	1551	377.095	256.631
mat_gene_577	2863	2764	66.087	25.2376
mat_gene_578	2858	2759	26.3077	10.0647
mat_gene_579	2767	2668	81.1765	32.1155
mat_gene_580	3588	3489	285.489	86.3692
mat_gene_581	822	723	1.2771e-08	1.86448e-08
mat_gene_582	1614	1515	24.8889	17.3405
mat_gene_583	1866	1767	67.5652	40.3605
mat_gene_584	1127	1028	0	0
mat_gene_585	4297	4198	68.9842	17.3451
mat_gene_586	1478	1379	132.75	101.611
mat_gene_587	900	801	118.721	156.446
mat_gene_588	2382	2283	11.5	5.31694
mat_gene_589	1271	1172	14.7059	13.2444
mat_gene_590	1429	1330	32.7692	26.0066
mat_gene_591	3816	3717	22.8	6.47459
mat_gene_592	1189	1090	5.5	5.32606
mat_gene_593	3746	3647	283.422	82.029
mat_gene_594	1873	1774	29.9149	17.7993
mat_gene_595	2785	2686	95.4286	37.5009
mat_gene_596	2561	2462	468.01	200.649
mat_gene_597	1416	1317	15.68	12.567
mat_gene_598	1114	1015	77.1429	80.2231
mat_gene_599	2786	2687	42.383	16.6492
mat_gene_600	770	671	0	0
mat_gene_601	5433	5334	54.9474	10.8734
mat_gene_602	1998	1899	27.2308	15.1358
mat_gene_603	2576	2477	22.3902	9.54119
mat_gene_604	2276	2177	46.2459	22.4225
mat_gene_605	2748	2649	47.0741	18.7573
mat_gene_606	3812	3713	539.168	153.274
mat_gene_607	2539	2440	231.559	100.171
mat_gene_608	2665	2566	312.715	128.636
mat_gene_609	1410	1311	200.508	161.436
mat_gene_610	1061	962	2	2.19444
mat_gene_611	3110	3011	406.036	142.339
mat_gene_612	1920	1821	32.775	18.9978
mat_gene_613	1223	1124	49.275	46.2733
mat_gene_614	1193	1094	14.8421	14.3202
mat_gene_615	1206	1107	10.5	10.0118
mat_gene_616	2893	2794	68.2254	25.7744
mat_gene_617	1031	932	96.7557	109.58
mat_gene_618	4554	4455	1095.31	259.514
mat_gene_619	3023	2924	206.889	74.6843
mat_gene_620	889	790	38	50.7722
mat_gene_621	2896	2797	0	0
mat_gene_622	374	275	0	0
mat_gene_623	1814	1715	285.28	175.581
mat_gene_624	1294	1195	18.0952	15.9833
mat_gene_625	910	811	0	0
mat_gene_626	1793	1694	11.3333	7.06178
mat_gene_627	3440	3341	421.516	133.17
mat_gene_628	2465	2366	162.883	72.666
mat_gene_629	1167	1068	41.1111	40.631
mat_gene_630	1453	1354	182.419	142.207
mat_gene_631	1529	1430	181.161	133.721
mat_gene_632	1768	1669	42.2917	26.7466
mat_gene_633	2186	2087	136.705	69.1404
mat_gene_634	2680	2581	320.156	130.931
mat_gene_635	2363	2264	0	0
mat_gene_636	3322	3223	50.6667	16.5933
mat_gene_637	1737	1638	65.4615	42.1834
mat_gene_638	2361	2262	0	0
mat_gene_639	2783	2684	35.2564	13.8652
