target_id	length	eff_length	est_counts	tpm
mat_gene_214	2784	2685	15	5.92377
mat_gene_215	3818	3719	114.5	32.646
mat_gene_216	2181	2082	0	0
mat_gene_217	1213	1114	91.7532	87.3348
mat_gene_218	1858	1759	71.7231	43.2359
mat_gene_219	2793	2694	89.9825	35.417
mat_gene_220	866	767	44.4681	61.4758
mat_gene_221	1178	1079	0	0
mat_gene_222	2436	2337	236.52	107.315
mat_gene_223	3320	3221	80.8438	26.6138
mat_gene_224	2012	1913	111.574	61.8442
mat_gene_225	1895	1796	32.7805	19.3535
mat_gene_226	1356	1257	0	0
mat_gene_227	1377	1278	0	0
mat_gene_228	2350	2251	0	0
mat_gene_229	874	775	41.0526	56.1682
mat_gene_230	1276	1177	28.4516	25.6319
mat_gene_231	2362	2263	0	0
mat_gene_232	1324	1225	86.3299	74.7268
mat_gene_233	2355	2256	0	0
mat_gene_234	1515	1416	79.5047	59.5361
mat_gene_235	2144	2045	64.9091	33.6561
mat_gene_236	1204	1105	14.4	13.8182
mat_gene_237	651	552	52.5	100.849
mat_gene_238	1810	1711	218.591	135.467
mat_gene_239	1576	1477	19.5161	14.0108
mat_gene_240	1613	1514	39.3443	27.5554
mat_gene_241	3148	3049	0	0
mat_gene_242	3549	3450	0	0
mat_gene_243	5720	5621	520.803	98.2451
mat_gene_244	1047	948	67.1605	75.1202
mat_gene_245	1267	1168	37.3333	33.8926
mat_gene_246	2066	1967	16.0435	8.64859
mat_gene_247	1574	1475	10	7.18884
mat_gene_248	2555	2456	131.144	56.6201
mat_gene_249	990	891	20.8	24.7535
mat_gene_250	779	680	28	43.6616
mat_gene_251	1459	1360	0	0
mat_gene_252	2972	2873	51.8049	19.1199
mat_gene_253	874	775	34.4103	47.0801
mat_gene_254	2046	1947	51	27.7751
mat_gene_255	1146	1047	102.642	103.951
mat_gene_256	2172	2073	78.6047	40.2068
mat_gene_257	1406	1307	0	0
mat_gene_258	558	459	61.5696	142.234
mat_gene_259	3022	2923	55.2632	20.0474
mat_gene_260	2717	2618	12.7895	5.18005
mat_gene_261	2911	2812	0	0
mat_gene_262	3213	3114	92.6316	31.5422
mat_gene_263	1986	1887	8.44444	4.74515
mat_gene_264	1606	1507	170.414	119.906
mat_gene_265	3081	2982	123.505	43.9165
mat_gene_266	1737	1638	26	16.831
mat_gene_267	1795	1696	17.5	10.9412
mat_gene_268	3862	3763	15.7241	4.43081
mat_gene_269	2173	2074	147.718	75.5225
mat_gene_270	3155	3056	45.4333	15.7642
mat_gene_271	3096	2997	55.2	19.53
mat_gene_272	2668	2569	240	99.0599
mat_gene_273	1178	1079	12.1053	11.8961
mat_gene_274	1004	905	34.5455	40.4756
mat_gene_275	1246	1147	287.555	265.833
mat_gene_276	1972	1873	165	93.4108
mat_gene_277	3596	3497	0	0
mat_gene_278	2163	2064	43	22.0907
mat_gene_279	316	217	13.6364	66.6331
mat_gene_280	1630	1531	4.96552	3.43906
mat_gene_281	692	593	157.116	280.942
mat_gene_282	3732	3633	481.566	140.553
mat_gene_283	2367	2268	189	88.3629
mat_gene_284	1948	1849	287.064	164.624
mat_gene_285	1290	1191	12	10.6837
mat_gene_286	1734	1635	48.1951	31.2562
mat_gene_287	1519	1420	51.2195	38.2471
mat_gene_288	913	814	12.4138	16.1708
mat_gene_289	2384	2285	149.441	69.3483
mat_gene_290	995	896	13.5714	16.0608
mat_gene_291	687	588	5.77778	10.4192
mat_gene_292	1189	1090	3.66667	3.56694
mat_gene_293	3654	3555	15.84	4.72462
mat_gene_294	1470	1371	93.6634	72.4408
mat_gene_295	1487	1388	54.4186	41.5728
mat_gene_296	1866	1767	117.611	70.5769
mat_gene_297	1778	1679	39.2368	24.7796
mat_gene_298	1017	918	82.2609	95.0171
mat_gene_299	1628	1529	0	0
mat_gene_300	2610	2511	469	198.051
mat_gene_301	2733	2634	294.981	118.749
mat_gene_302	1464	1365	44.6111	34.6546
mat_gene_303	2991	2892	188.918	69.267
mat_gene_304	1016	917	35.5	41.0497
mat_gene_305	1516	1417	3.15789	2.36308
mat_gene_306	1455	1356	0	0
mat_gene_307	2793	2694	338.381	133.186
mat_gene_308	2178	2079	102.429	52.2417
mat_gene_309	880	781	8	10.8615
mat_gene_310	3314	3215	13.5	4.4525
mat_gene_311	4617	4518	0	0
mat_gene_312	770	671	4.2	6.63709
mat_gene_313	1279	1180	59.2784	53.2678
mat_gene_314	1856	1757	50.806	30.6615
mat_gene_315	2706	2607	54.7543	22.2704
mat_gene_316	596	497	7.33333	15.6457
mat_gene_317	2840	2741	113.5	43.9074
mat_gene_318	2182	2083	0	0
mat_gene_319	2463	2364	89.945	40.3441
mat_gene_320	1222	1123	176.567	166.718
mat_gene_321	1598	1499	47.5	33.6003
mat_gene_322	2454	2355	31.6333	14.2431
mat_gene_323	1269	1170	52.8696	47.9149
mat_gene_324	1935	1836	77	44.4702
mat_gene_325	2949	2850	346.717	128.997
mat_gene_326	2826	2727	35.8974	13.9582
mat_gene_327	1196	1097	51.2152	49.5043
mat_gene_328	2463	2364	132.513	59.4379
mat_gene_329	3104	3005	47.3774	16.7177
mat_gene_330	1181	1082	151.667	148.633
mat_gene_331	2228	2129	196.628	97.931
mat_gene_332	1736	1637	146.449	94.8612
mat_gene_333	666	567	28.2667	52.8619
mat_gene_334	2912	2813	65.6316	24.7397
mat_gene_335	929	830	48.0448	61.3789
mat_gene_336	1605	1506	35.0769	24.6972
mat_gene_337	2714	2615	17.4194	7.06336
mat_gene_338	732	633	34.8	58.2944
mat_gene_339	675	576	101	185.93
mat_gene_340	1050	951	7.75	8.64116
mat_gene_341	2512	2413	27.2727	11.9846
mat_gene_342	2120	2021	137.671	72.2314
mat_gene_343	3956	3857	67.7143	18.6158
mat_gene_344	2138	2039	125.794	65.4175
mat_gene_345	1882	1783	0	0
mat_gene_346	2036	1937	29.2292	16.0007
mat_gene_347	1791	1692	9.71429	6.08782
mat_gene_348	602	503	146.267	308.34
mat_gene_349	1892	1793	90	53.2247
mat_gene_350	3489	3390	31.8462	9.96112
mat_gene_351	3210	3111	21.8182	7.43652
mat_gene_352	1729	1630	71.7797	46.6944
mat_gene_353	1645	1546	64.2157	44.0436
mat_gene_354	2804	2705	62.4096	24.4644
mat_gene_355	1355	1256	171.277	144.597
mat_gene_356	1579	1480	126	90.2734
mat_gene_357	642	543	0	0
mat_gene_358	2809	2710	80.6522	31.5571
mat_gene_359	4252	4153	0	0
mat_gene_360	2837	2738	109.286	42.3234
mat_gene_361	2157	2058	48.902	25.196
mat_gene_362	3923	3824	54.8438	15.2076
mat_gene_363	1754	1655	139.12	89.1338
mat_gene_364	2882	2783	0	0
mat_gene_365	1988	1889	0	0
mat_gene_366	2319	2220	19.0345	9.09157
mat_gene_367	1729	1630	85.7043	55.7527
mat_gene_368	3962	3863	915.426	251.275
mat_gene_369	2384	2285	36.3256	16.8569
mat_gene_370	3223	3124	122.232	41.4881
mat_gene_371	2061	1962	0	0
mat_gene_372	2408	2309	227.766	104.596
mat_gene_373	789	690	41.9189	64.4187
mat_gene_374	507	408	39.8387	103.537
mat_gene_375	818	719	19.1176	28.194
mat_gene_376	2192	2093	328	166.171
mat_gene_377	3039	2940	310.577	112.014
mat_gene_378	1423	1324	120.715	96.6776
mat_gene_379	2135	2036	56.3125	29.3277
mat_gene_380	2443	2344	97.3333	44.0306
mat_gene_381	1989	1890	11.4	6.39579
mat_gene_382	2388	2289	0	0
mat_gene_383	1218	1119	3	2.84277
mat_gene_384	1769	1670	68.88	43.7348
mat_gene_385	1335	1236	63.8961	54.8159
mat_gene_386	1736	1637	1.46809	0.950941
mat_gene_387	1969	1870	378.514	214.63
mat_gene_388	2789	2690	393.091	154.95
mat_gene_389	1615	1516	72.058	50.4004
mat_gene_390	3538	3439	18.2609	5.63041
mat_gene_391	1737	1638	104.365	67.5606
mat_gene_392	1176	1077	23.5	23.1368
mat_gene_393	2782	2683	225.292	89.0381
mat_gene_394	2348	2249	23	10.844
mat_gene_395	1492	1393	72.4694	55.1638
mat_gene_396	2106	2007	37.3026	19.708
mat_gene_397	1383	1284	0	0
mat_gene_398	3320	3221	348.971	114.881
mat_gene_399	1673	1574	0	0
mat_gene_400	942	843	0	0
mat_gene_401	2217	2118	306.149	153.27
mat_gene_402	1668	1569	111.732	75.5101
mat_gene_403	1703	1604	295.568	195.391
mat_gene_404	1763	1664	92.7632	59.1117
mat_gene_405	958	859	125.097	154.42
mat_gene_406	2495	2396	79.8058	35.3182
mat_gene_407	2559	2460	22.9167	9.87796
mat_gene_408	2130	2031	116.484	60.8147
mat_gene_409	683	584	56.3077	102.236
mat_gene_410	2941	2842	29.6444	11.0604
mat_gene_411	4070	3971	263.036	70.2371
mat_gene_412	3300	3201	36.6667	12.1461
mat_gene_413	1521	1422	28.6957	21.3977
mat_gene_414	1569	1470	0	0
mat_gene_415	446	347	0	0
mat_gene_416	1779	1680	238.411	150.476
mat_gene_417	1451	1352	0	0
mat_gene_418	1911	1812	109.623	64.1498
mat_gene_419	1347	1248	87.2857	74.1617
mat_gene_420	2198	2099	0	0
mat_gene_421	1390	1291	4.8	3.94245
mat_gene_422	814	715	21.8182	32.3566
mat_gene_423	4368	4269	0	0
mat_gene_424	909	810	4.5	5.89086
mat_gene_425	569	470	21.5385	48.5923
mat_gene_426	2221	2122	15.125	7.5579
mat_gene_427	4602	4503	0	0
mat_gene_428	1705	1606	17	11.2242
mat_gene_429	4221	4122	339.696	87.3843
mat_gene_430	2244	2145	179	88.4864
mat_gene_431	390	291	0	0
mat_gene_432	1997	1898	67.2062	37.546
mat_gene_433	2290	2191	165	79.8532
mat_gene_434	1020	921	8.33333	9.59423
mat_gene_435	2089	1990	95.4286	50.8483
mat_gene_436	1920	1821	362.163	210.885
mat_gene_437	3521	3422	998.227	309.314
mat_gene_438	1216	1117	100.658	95.5533
mat_gene_439	2391	2292	10.7333	4.96559
mat_gene_440	434	335	6.5	20.574
mat_gene_441	977	878	50.5818	61.0873
mat_gene_442	2126	2027	80.2131	41.9607
mat_gene_443	1876	1777	78.866	47.0601
mat_gene_444	3116	3017	181.537	63.8031
mat_gene_445	911	812	6	7.83513
mat_gene_446	1134	1035	90.0923	92.2993
mat_gene_447	1418	1319	156.614	125.903
mat_gene_448	2207	2108	24.973	12.5618
mat_gene_449	1003	904	6.66667	7.81972
mat_gene_450	2787	2688	96.7557	38.1679
mat_gene_451	1511	1412	45.3	34.0184
mat_gene_452	2425	2326	17.6	8.02332
mat_gene_453	1993	1894	51.2069	28.6681
mat_gene_454	1919	1820	60.7835	35.4132
mat_gene_455	922	823	53.2812	68.6476
mat_gene_456	2480	2381	74.5714	33.2096
mat_gene_457	1905	1806	46.5306	27.3195
mat_gene_458	2472	2373	38.8621	17.3652
mat_gene_459	1562	1463	16.4286	11.9071
mat_gene_460	796	697	1.75	2.6623
mat_gene_461	2438	2339	42.9344	19.4637
mat_gene_462	1958	1859	193.709	110.489
mat_gene_463	1822	1723	45.602	28.064
mat_gene_464	1689	1590	108.02	72.0376
mat_gene_465	2308	2209	0	0
mat_gene_466	2642	2543	85.0303	35.4551
mat_gene_467	2557	2458	93.8545	40.4878
mat_gene_468	2661	2562	0	0
mat_gene_469	1740	1641	116.802	75.4732
mat_gene_470	1426	1327	30.1042	24.0551
mat_gene_471	1282	1183	4.8	4.30237
mat_gene_472	3875	3776	0	0
mat_gene_473	4146	4047	71.3	18.6813
mat_gene_474	943	844	54.9306	69.0117
mat_gene_475	1860	1761	0	0
mat_gene_476	2943	2844	272.305	101.526
mat_gene_477	3960	3861	446.561	122.64
mat_gene_478	2414	2315	38.7692	17.7577
mat_gene_479	2011	1912	252.251	139.893
mat_gene_480	2138	2039	11.2	5.82441
mat_gene_481	867	768	0	0
mat_gene_482	3389	3290	1198.83	386.379
mat_gene_483	2045	1946	378	205.968
mat_gene_484	1577	1478	94	67.438
mat_gene_485	1418	1319	64.0333	51.4769
mat_gene_486	1680	1581	24.1935	16.2263
mat_gene_487	2402	2303	257.446	118.534
mat_gene_488	691	592	29.5556	52.9381
mat_gene_489	1768	1669	100.816	64.0504
mat_gene_490	2005	1906	28.4211	15.8113
mat_gene_491	999	900	3	3.53451
mat_gene_492	1413	1314	183	147.675
mat_gene_493	3455	3356	259.012	81.8368
mat_gene_494	545	446	15.8824	37.7599
mat_gene_495	4756	4657	456.48	103.936
mat_gene_496	1355	1256	7.2	6.07846
mat_gene_497	919	820	23.4783	30.3601
mat_gene_498	2507	2408	34.2105	15.0645
mat_gene_499	2093	1994	18.04	9.59317
mat_gene_500	1369	1270	61.2	51.0974
mat_gene_501	2866	2767	105	40.2375
mat_gene_502	2057	1958	105.042	56.8857
mat_gene_503	1694	1595	45.9167	30.5253
mat_gene_504	2454	2355	50.4	22.6929
mat_gene_505	2090	1991	39.8611	21.229
mat_gene_506	3053	2954	136.818	49.1114
mat_gene_507	3200	3101	21.8182	7.4605
mat_gene_508	1946	1847	70.3093	40.3642
mat_gene_509	3339	3240	82.0638	26.857
mat_gene_510	2519	2420	0	0
mat_gene_511	1888	1789	23.3333	13.8298
mat_gene_512	3486	3387	196.107	61.3943
mat_gene_513	2963	2864	231.79	85.8169
mat_gene_514	1309	1210	7	6.13428
mat_gene_515	1670	1571	10.4211	7.03374
mat_gene_516	4099	4000	0	0
mat_gene_517	3030	2931	0	0
mat_gene_518	3891	3792	551.306	154.161
mat_gene_519	1826	1727	89.7959	55.1335
mat_gene_520	1710	1611	4.63636	3.05164
mat_gene_521	1448	1349	44.0256	34.6055
mat_gene_522	1087	988	45.434	48.7612
mat_gene_523	2494	2395	80.6514	35.7073
mat_gene_524	963	864	2.375	2.91475
mat_gene_525	4443	4344	0	0
mat_gene_526	1806	1707	108	67.0874
mat_gene_527	1197	1098	68.3478	66.0045
mat_gene_528	944	845	158.609	199.031
mat_gene_529	4737	4638	37.6	8.59623
mat_gene_530	2087	1988	336.177	179.309
mat_gene_531	860	761	134.791	187.813
mat_gene_532	2210	2111	96.493	48.4684
mat_gene_533	2648	2549	255.963	106.478
mat_gene_534	697	598	96.8491	171.73
mat_gene_535	1198	1099	98.5317	95.0669
mat_gene_536	1911	1812	0	0
mat_gene_537	1386	1287	30.6977	25.2917
mat_gene_538	1827	1728	147.964	90.7954
mat_gene_539	775	676	139.034	218.086
mat_gene_540	2173	2074	166.271	85.0077
mat_gene_541	3008	2909	0	0
mat_gene_542	790	691	27.8571	42.7474
mat_gene_543	1774	1675	0	0
mat_gene_544	2233	2134	22.9565	11.4068
mat_gene_545	2978	2879	157.292	57.9317
mat_gene_546	400	301	50.7246	178.691
mat_gene_547	2991	2892	0	0
mat_gene_548	2518	2419	0	0
mat_gene_549	521	422	60.2899	151.49
mat_gene_550	2208	2109	156.297	78.5821
mat_gene_551	5136	5037	0	0
mat_gene_552	2198	2099	18.2	9.19411
mat_gene_553	3403	3304	163.921	52.6071
mat_gene_554	1520	1421	8.07692	6.02702
mat_gene_555	3201	3102	0	0
mat_gene_556	1916	1817	79.9535	46.6588
mat_gene_557	2674	2575	102.307	42.1288
mat_gene_558	3633	3534	78.2022	23.4641
mat_gene_559	4764	4665	249.333	56.6735
mat_gene_560	775	676	117.828	184.821
mat_gene_561	1257	1158	0	0
mat_gene_562	1293	1194	59.2816	52.6461
mat_gene_563	1426	1327	45	35.9578
mat_gene_564	992	893	136.634	162.24
mat_gene_565	889	790	54.5051	73.1578
mat_gene_566	1945	1846	87.7905	50.4274
mat_gene_567	3205	3106	64	21.8489
mat_gene_568	2121	2022	61.9881	32.5071
mat_gene_569	948	849	20.5625	25.6814
mat_gene_570	1999	1900	26.1892	14.6157
mat_gene_571	1484	1385	124.355	95.206
mat_gene_572	3430	3331	402.149	128.016
mat_gene_573	1798	1699	0	0
mat_gene_574	1543	1444	0	0
mat_gene_575	1128	1029	45.6226	47.0128
mat_gene_576	6234	6135	1114.05	192.549
mat_gene_577	1478	1379	83.3802	64.1135
mat_gene_578	777	678	67.7769	105.999
mat_gene_579	3160	3061	0	0
mat_gene_580	1954	1855	90.5172	51.7414
mat_gene_581	2504	2405	252.801	111.459
mat_gene_582	1212	1113	136.904	130.428
mat_gene_583	2192	2093	40.3929	20.4638
mat_gene_584	2484	2385	0	0
mat_gene_585	3585	3486	241.875	73.5723
mat_gene_586	965	866	19	23.2641
mat_gene_587	1649	1550	0	0
mat_gene_588	2814	2715	0	0
mat_gene_589	321	222	1	4.77637
mat_gene_590	3062	2963	0	0
mat_gene_591	2248	2149	73.7982	36.4133
mat_gene_592	1040	941	33.3333	37.5613
mat_gene_593	1520	1421	86.2931	64.3922
mat_gene_594	2564	2465	21.6364	9.30718
mat_gene_595	2914	2815	13.0704	4.92337
mat_gene_596	2513	2414	145.077	63.7253
mat_gene_597	1696	1597	11.2272	7.45447
mat_gene_598	875	776	7.55556	10.3242
mat_gene_599	911	812	51.661	67.4618
mat_gene_600	1247	1148	23.7857	21.9698
mat_gene_601	3341	3242	546.853	178.858
mat_gene_602	3312	3213	33	10.8907
mat_gene_603	2604	2505	10.7059	4.53175
mat_gene_604	1704	1605	80.4898	53.1761
mat_gene_605	1380	1281	128.281	106.185
mat_gene_606	1851	1752	54.6957	33.1032
mat_gene_607	1359	1260	16.7143	14.0659
mat_gene_608	2068	1969	248	133.554
mat_gene_609	1878	1779	18.6667	11.1261
mat_gene_610	2449	2350	72.5943	32.7556
mat_gene_611	2018	1919	43.0833	23.8059
mat_gene_612	1198	1099	36.6744	35.3848
mat_gene_613	3011	2912	90	32.7719
mat_gene_614	1158	1059	10.6154	10.629
mat_gene_615	2445	2346	58.2	26.3055
mat_gene_616	1431	1332	28	22.2897
mat_gene_617	2012	1913	172.682	95.7154
mat_gene_618	3526	3427	485.227	150.135
mat_gene_619	4268	4169	151.47	38.5252
mat_gene_620	832	733	10.9091	15.781
mat_gene_621	1680	1581	47.4194	31.8035
mat_gene_622	2377	2278	149.172	69.4362
mat_gene_623	1903	1804	0	0
mat_gene_624	3248	3149	47.0735	15.8509
mat_gene_625	1452	1353	54.1594	42.4451
mat_gene_626	2397	2298	71.75	33.1072
mat_gene_627	4010	3911	15.6522	4.24363
mat_gene_628	2821	2722	91.9123	35.8044
mat_gene_629	1655	1556	110.983	75.6308
mat_gene_630	2551	2452	84.7606	36.6542
mat_gene_631	1386	1287	69	56.8488
mat_gene_632	2145	2046	52.5682	27.2438
mat_gene_633	3547	3448	0	0
