target_id	length	eff_length	est_counts	tpm
mat_gene_58	2320	2221	36	16.6373
mat_gene_59	2044	1945	140.925	74.37
mat_gene_60	437	338	0	0
mat_gene_61	2111	2012	24.2034	12.3475
mat_gene_62	3273	3174	266.608	86.2176
mat_gene_63	1091	992	10.5	10.8644
mat_gene_64	2814	2715	41.2632	15.5999
mat_gene_65	2421	2322	156.276	69.0814
mat_gene_66	1270	1171	60.8434	53.3318
mat_gene_67	944	845	0	0
mat_gene_68	1445	1346	0	0
mat_gene_69	992	893	54.45	62.5858
mat_gene_70	1707	1608	0	0
mat_gene_71	2048	1949	41.3617	21.7829
mat_gene_72	2028	1929	253.135	134.694
mat_gene_73	1858	1759	250.141	145.965
mat_gene_74	1412	1313	57.8065	45.1899
mat_gene_75	3694	3595	385.748	110.137
mat_gene_76	2042	1943	29.0476	15.345
mat_gene_77	1410	1311	14.6087	11.4377
mat_gene_78	3108	3009	86.1374	29.3832
mat_gene_79	2410	2311	0	0
mat_gene_80	1638	1539	0	0
mat_gene_81	1387	1288	64.486	51.39
mat_gene_82	2289	2190	353.551	165.706
mat_gene_83	2597	2498	1.67045	0.686391
mat_gene_84	1601	1502	136.795	93.4826
mat_gene_85	1342	1243	4.72727	3.90363
mat_gene_86	1013	914	9.41176	10.5695
mat_gene_87	3885	3786	61.5152	16.6775
mat_gene_88	3132	3033	125.509	42.4748
mat_gene_89	1115	1016	48.5714	49.0701
mat_gene_90	2439	2340	0	0
mat_gene_91	1845	1746	33.0566	19.4332
mat_gene_92	1933	1834	177.045	99.0866
mat_gene_93	1664	1565	109.556	71.8538
mat_gene_94	1106	1007	18.3333	18.6871
mat_gene_95	3754	3655	162.259	45.5671
mat_gene_96	1206	1107	3	2.78165
mat_gene_97	1406	1307	442.932	347.849
mat_gene_98	1245	1146	9	8.06097
mat_gene_99	1973	1874	294.667	161.395
mat_gene_100	1704	1605	110.698	70.7934
mat_gene_101	1324	1225	129.275	108.32
mat_gene_102	3700	3601	388.115	110.628
mat_gene_103	1741	1642	21.4118	13.3847
mat_gene_104	479	380	44	118.85
mat_gene_105	2101	2002	84	43.067
mat_gene_106	793	694	66.8926	98.9345
mat_gene_107	1592	1493	72.4533	49.8113
mat_gene_108	2380	2281	74.1594	33.3711
mat_gene_109	2609	2510	58.7532	24.0263
mat_gene_110	1435	1336	10.7692	8.27385
mat_gene_111	1273	1174	24.4286	21.3579
mat_gene_112	3493	3394	82.3796	24.9136
mat_gene_113	1201	1102	6.85714	6.38692
mat_gene_115	1169	1070	22.8261	21.8966
mat_gene_116	1178	1079	13.8	13.1277
mat_gene_117	550	451	41.5556	94.5763
mat_gene_118	2659	2560	102	40.8968
mat_gene_119	1462	1363	536.679	404.156
mat_gene_120	1789	1690	73.8049	44.8258
mat_gene_121	810	711	22	31.7602
mat_gene_122	2125	2026	122.325	61.9734
mat_gene_123	3151	3052	218.602	73.5191
mat_gene_124	1534	1435	0	0
mat_gene_125	755	656	0	0
mat_gene_126	2610	2511	26	10.6281
mat_gene_127	4452	4353	392.531	92.5582
mat_gene_128	1888	1789	72.1944	41.4212
mat_gene_129	1904	1805	41.8	23.77
mat_gene_130	1662	1563	49.5	32.5069
mat_gene_131	2035	1936	58.3906	30.9576
mat_gene_132	1738	1639	168.571	105.569
mat_gene_133	624	525	4	7.82042
mat_gene_134	1250	1151	40.625	36.2283
mat_gene_135	3440	3341	138.198	42.4575
mat_gene_136	1033	934	25.1176	27.6033
mat_gene_137	832	733	0	0
mat_gene_138	3421	3322	2.83333	0.875442
mat_gene_139	1722	1623	0	0
mat_gene_140	1392	1293	17.3939	13.8079
mat_gene_141	2313	2214	168.447	78.0937
mat_gene_142	3526	3427	92.5517	27.7204
mat_gene_143	4389	4290	80.8962	19.3553
mat_gene_144	2421	2322	409.909	181.198
mat_gene_145	2471	2372	14.7692	6.39106
mat_gene_146	2274	2175	84.7059	39.9746
mat_gene_147	853	754	1.92857	2.62539
mat_gene_148	2413	2314	96	42.5831
mat_gene_149	3315	3216	99	31.5972
mat_gene_150	735	636	0	0
mat_gene_151	1096	997	74.0213	76.2063
mat_gene_152	1412	1313	0	0
mat_gene_153	3338	3239	236.573	74.9693
mat_gene_154	2008	1909	192.035	103.253
mat_gene_155	3076	2977	371.297	128.018
mat_gene_156	1867	1768	99.2	57.5916
mat_gene_157	1723	1624	0	0
mat_gene_158	2469	2370	45	19.4892
mat_gene_159	2839	2740	0	0
mat_gene_160	665	566	12.8333	23.273
mat_gene_161	707	608	0	0
mat_gene_162	1951	1852	40.3	22.3354
mat_gene_163	1463	1364	102.632	77.2318
mat_gene_164	1047	948	0	0
mat_gene_165	2069	1970	342.68	178.547
mat_gene_166	1639	1540	203.08	135.356
mat_gene_167	3199	3100	0	0
mat_gene_168	853	754	0	0
mat_gene_169	2404	2305	47.4146	21.114
mat_gene_170	2611	2512	363.16	148.391
mat_gene_171	1934	1835	148.129	82.8579
mat_gene_172	1955	1856	33.2558	18.3916
mat_gene_173	3984	3885	0	0
mat_gene_174	999	900	0	0
mat_gene_175	2720	2621	217.143	85.037
mat_gene_176	1518	1419	26.25	18.9879
mat_gene_177	2096	1997	49.8333	25.6136
mat_gene_178	1948	1849	0	0
mat_gene_179	525	426	24	57.8271
mat_gene_180	1232	1133	262.102	237.449
mat_gene_181	2478	2379	261.278	112.73
mat_gene_182	1678	1579	47.5714	30.9239
mat_gene_183	3440	3341	301.235	92.5462
mat_gene_184	2204	2105	95.0968	46.3707
mat_gene_185	2171	2072	139.381	69.047
mat_gene_186	1526	1427	24.2308	17.429
mat_gene_187	1105	1006	180.109	183.767
mat_gene_188	1678	1579	30.2632	19.6726
mat_gene_189	2099	2000	26.9565	13.8345
mat_gene_190	1176	1077	114.275	108.909
mat_gene_191	1276	1177	7.5	6.54055
mat_gene_192	2481	2382	146.539	63.1453
mat_gene_193	3701	3602	45.88	13.074
mat_gene_194	2010	1911	374.928	201.38
mat_gene_195	1266	1167	123.818	108.904
mat_gene_196	2357	2258	33.1579	15.0728
mat_gene_197	1473	1374	22.5556	16.8499
mat_gene_198	1307	1208	0	0
mat_gene_199	3899	3800	25.1087	6.78219
mat_gene_200	2891	2792	70.9123	26.0697
mat_gene_201	2297	2198	268.71	125.483
mat_gene_202	1902	1803	12.2143	6.95348
mat_gene_203	510	411	35.3662	88.3235
mat_gene_204	3101	3002	116.037	39.6748
mat_gene_205	1550	1451	70.1495	49.6234
mat_gene_206	1508	1409	161.887	117.932
mat_gene_207	735	636	17.6	28.4044
mat_gene_208	634	535	4.36364	8.37191
mat_gene_209	1966	1867	79.4595	43.6848
mat_gene_210	2920	2821	295.172	107.399
mat_gene_211	1344	1245	0	0
mat_gene_212	1352	1253	19.7059	16.1426
mat_gene_213	1464	1365	51.3659	38.6253
mat_gene_214	1569	1470	104.242	72.7875
mat_gene_215	684	585	0	0
mat_gene_216	1070	971	38.16	40.3384
mat_gene_217	904	805	6.42857	8.19687
mat_gene_218	1951	1852	56.619	31.3799
mat_gene_219	731	632	43.5	70.6483
mat_gene_220	658	559	26.4444	48.557
mat_gene_221	707	608	13.75	23.2129
mat_gene_222	714	615	0	0
mat_gene_223	1838	1739	0	0
mat_gene_224	522	423	12	29.1186
mat_gene_225	1042	943	121.931	132.719
mat_gene_226	3734	3635	452.631	127.811
mat_gene_227	1854	1755	98.026	57.3315
mat_gene_228	1467	1368	75.6386	56.7527
mat_gene_229	1697	1598	32.8431	21.0959
mat_gene_230	2605	2506	419.491	171.819
mat_gene_231	2473	2374	74	31.9949
mat_gene_232	2469	2370	0	0
mat_gene_233	1155	1056	64.9111	63.0935
mat_gene_234	1797	1698	109.724	66.3276
mat_gene_235	2613	2514	33.28	13.5878
mat_gene_236	1904	1805	21.9231	12.4668
mat_gene_237	2347	2248	115.397	52.6901
mat_gene_238	1862	1763	105.191	61.2428
mat_gene_239	681	582	95.4194	168.284
mat_gene_240	1397	1298	0	0
mat_gene_241	5011	4912	21.6216	4.51814
mat_gene_242	1361	1262	45.7826	37.2367
mat_gene_243	2201	2102	24.129	11.7825
mat_gene_244	1303	1204	47.1852	40.2262
mat_gene_245	2075	1976	0	0
mat_gene_246	4425	4326	241.879	57.3907
mat_gene_247	3494	3395	207.825	62.833
mat_gene_248	4649	4550	190.088	42.8819
mat_gene_249	951	852	0	0
mat_gene_250	1591	1492	353.656	243.299
mat_gene_251	1825	1726	108.621	64.5954
mat_gene_252	2256	2157	154.961	73.7398
mat_gene_253	2405	2306	12	5.34136
mat_gene_254	1885	1786	449.321	258.229
mat_gene_255	933	834	15.6316	19.2383
mat_gene_256	4148	4049	371.508	94.1781
mat_gene_257	1104	1005	19.871	20.2947
mat_gene_258	2454	2355	46.1622	20.1199
mat_gene_259	880	781	0	0
mat_gene_260	583	484	9.06667	19.2279
mat_gene_261	1019	920	36.3404	40.5445
mat_gene_262	3874	3775	510.181	138.719
mat_gene_263	2202	2103	15.84	7.73117
mat_gene_264	1681	1582	132.559	86.0068
mat_gene_265	2425	2326	0	0
mat_gene_266	1973	1874	64.3636	35.2534
mat_gene_267	1728	1629	272.716	171.838
mat_gene_268	2576	2477	226.993	94.0624
mat_gene_269	942	843	8.4	10.2278
mat_gene_270	1754	1655	0	0
mat_gene_271	1833	1734	237.846	140.791
mat_gene_272	1552	1453	122.336	86.4205
mat_gene_273	3220	3121	27.0769	8.90502
mat_gene_274	1866	1767	29.2558	16.9944
mat_gene_275	2316	2217	43.5789	20.1763
mat_gene_276	696	597	13.3333	22.9242
mat_gene_277	1002	903	61.7647	70.2073
mat_gene_278	566	467	2.5	5.49481
mat_gene_279	1475	1376	0	0
mat_gene_280	2537	2438	48.1091	20.2546
mat_gene_281	1748	1649	54.7368	34.0713
mat_gene_282	1876	1777	44.4179	25.6567
mat_gene_283	5203	5104	346.802	69.743
mat_gene_284	1110	1011	46.6714	47.3838
mat_gene_285	1211	1112	20.5714	18.9884
mat_gene_286	1439	1340	16.4706	12.6164
mat_gene_287	1863	1764	16	9.31003
mat_gene_288	4847	4748	0	0
mat_gene_289	2687	2588	838.366	332.505
mat_gene_290	1850	1751	102.237	59.9309
mat_gene_291	409	310	30.2586	100.188
mat_gene_292	2104	2005	16.6415	8.51938
mat_gene_293	1372	1273	119.367	96.2467
mat_gene_294	850	751	23.1724	31.6709
mat_gene_295	1405	1306	69.0667	54.2819
mat_gene_296	1946	1847	56.55	31.4264
mat_gene_297	1227	1128	51.8824	47.2107
mat_gene_298	2147	2048	116.418	58.3471
mat_gene_299	720	621	0	0
mat_gene_300	991	892	17.3333	19.9456
mat_gene_301	897	798	46.28	59.5278
mat_gene_302	4121	4022	142.265	36.3066
mat_gene_303	2121	2022	27.7941	14.1092
mat_gene_304	1941	1842	0	0
mat_gene_305	2373	2274	39.5072	17.8326
mat_gene_306	2159	2060	210.096	104.684
mat_gene_307	1801	1702	297.983	179.706
mat_gene_308	2267	2168	364.272	172.463
mat_gene_309	1579	1480	0	0
mat_gene_310	1659	1560	217.15	142.878
mat_gene_311	1500	1401	71.1538	52.1302
mat_gene_312	1470	1371	36.3649	27.2254
mat_gene_313	1960	1861	69.5676	38.3698
mat_gene_314	1566	1467	0	0
mat_gene_315	1136	1037	0	0
mat_gene_316	1208	1109	0	0
mat_gene_317	1508	1409	380.279	277.026
mat_gene_318	1857	1758	18	10.5095
mat_gene_319	808	709	44.4444	64.3429
mat_gene_320	427	328	13.125	41.0729
mat_gene_321	2672	2573	223.204	89.0414
mat_gene_322	1233	1134	112.444	101.778
mat_gene_323	1418	1319	0	0
mat_gene_324	2358	2259	57.551	26.1497
mat_gene_325	926	827	32.4359	40.2578
mat_gene_326	857	758	18.9677	25.6848
mat_gene_327	1745	1646	110.648	68.9992
mat_gene_328	1187	1088	6.6	6.22651
mat_gene_329	3626	3527	98.9265	28.7897
mat_gene_330	2173	2074	226.738	112.214
mat_gene_331	1301	1202	5.08696	4.34393
mat_gene_332	1662	1563	24.3158	15.9683
mat_gene_334	3547	3448	0	0
mat_gene_335	1535	1436	99.5876	71.1837
mat_gene_336	2797	2698	518.497	197.258
mat_gene_337	2296	2197	169.631	79.2509
mat_gene_338	869	770	9.71429	12.9494
mat_gene_339	2075	1976	0	0
mat_gene_340	1211	1112	128.698	118.795
mat_gene_341	1698	1599	69.9487	44.9015
mat_gene_342	3128	3029	120.066	40.6864
mat_gene_343	5134	5035	143.193	29.1912
mat_gene_344	2151	2052	28.4444	14.2282
mat_gene_345	2661	2562	75.6408	30.3044
mat_gene_346	1711	1612	37.9231	24.1473
mat_gene_347	1354	1255	11.4286	9.34712
mat_gene_348	2074	1975	19.7407	10.2595
mat_gene_349	2243	2144	132.846	63.5995
mat_gene_350	1217	1118	52.4754	48.1774
mat_gene_351	2197	2098	70.9583	34.7158
mat_gene_352	946	847	10.5	12.7243
mat_gene_353	1433	1334	0	0
mat_gene_354	2543	2444	25.3333	10.6395
mat_gene_355	2247	2148	67.2857	32.1528
mat_gene_356	2613	2514	458.452	187.179
mat_gene_357	2340	2241	547.533	250.783
mat_gene_358	1241	1142	40.2162	36.1464
mat_gene_359	1166	1067	0	0
mat_gene_360	1667	1568	18.0556	11.8194
mat_gene_361	2696	2597	162.835	64.3583
mat_gene_362	1525	1426	29.6286	21.3266
mat_gene_363	3054	2955	21.6889	7.53372
mat_gene_364	1615	1516	0	0
mat_gene_365	1077	978	0	0
mat_gene_366	578	479	7.33333	15.7143
mat_gene_367	2383	2284	60.2532	27.0778
mat_gene_368	1935	1836	116.519	65.1409
mat_gene_369	2816	2717	128.101	48.3942
mat_gene_370	1347	1248	16.6667	13.7077
mat_gene_371	2024	1925	118.106	62.9756
mat_gene_372	2585	2486	0	0
mat_gene_373	1429	1330	33.8864	26.1519
mat_gene_374	3071	2972	355.802	122.882
mat_gene_375	1345	1246	38.0328	31.3307
mat_gene_376	1374	1275	45.4167	36.5624
mat_gene_377	1398	1299	81.5179	64.4129
mat_gene_378	2436	2337	0	0
mat_gene_379	1621	1522	109.391	73.773
mat_gene_380	1179	1080	123.776	117.637
mat_gene_381	1593	1494	39.5	27.1379
mat_gene_382	1591	1492	54.5745	37.5448
mat_gene_383	2568	2469	443.742	184.476
mat_gene_384	1942	1843	99.2417	55.2711
mat_gene_385	962	863	32.8125	39.0264
mat_gene_386	480	381	0	0
mat_gene_387	2162	2063	4.43836	2.20827
mat_gene_388	1495	1396	19.027	13.9899
mat_gene_389	1375	1276	33.9692	27.3253
mat_gene_390	2383	2284	79.0682	35.5333
mat_gene_391	1666	1567	1.41489	0.926796
mat_gene_392	936	837	15.4	18.8853
mat_gene_393	1953	1854	279.214	154.581
mat_gene_394	2160	2061	181.271	90.2777
mat_gene_395	2753	2654	0	0
mat_gene_396	3341	3242	246.931	78.1794
mat_gene_397	2939	2840	330.711	119.525
mat_gene_398	1097	998	74.1988	76.3126
mat_gene_399	2699	2600	315.117	124.402
mat_gene_400	2062	1963	57.631	30.1346
mat_gene_401	1486	1387	23.0476	17.0561
mat_gene_402	1763	1664	98.7099	60.8887
mat_gene_403	1091	992	2	2.06942
mat_gene_404	3527	3428	169.986	50.898
mat_gene_405	1562	1463	0	0
mat_gene_406	1324	1225	41.6545	34.9024
mat_gene_407	3107	3008	71.1475	24.2779
mat_gene_408	1272	1173	0	0
mat_gene_409	2698	2599	98.0833	38.7363
mat_gene_410	2088	1989	27.5556	14.2201
mat_gene_411	4614	4515	21.5625	4.90197
mat_gene_412	2566	2467	109.926	45.7365
mat_gene_413	1647	1548	139.367	92.4097
mat_gene_414	1275	1176	67.2692	58.7136
mat_gene_415	981	882	43.5349	50.6639
mat_gene_416	1743	1644	17	10.6139
mat_gene_417	3819	3720	220.194	60.7565
mat_gene_418	1297	1198	38	32.5579
mat_gene_419	2263	2164	27.2727	12.936
mat_gene_420	674	575	40.4906	72.2796
mat_gene_421	1840	1741	32.093	18.9209
mat_gene_422	2640	2541	23.4	9.45237
mat_gene_423	1104	1005	14.6667	14.9794
mat_gene_424	2646	2547	13.8667	5.58821
mat_gene_425	2648	2549	29.4314	11.8514
mat_gene_426	1133	1034	54.2381	53.841
mat_gene_427	871	772	19.6842	26.1716
mat_gene_428	2304	2205	0	0
mat_gene_429	2882	2783	224.264	82.7133
mat_gene_430	708	609	45.5814	76.8245
mat_gene_431	1775	1676	211.76	129.688
mat_gene_432	1630	1531	38.1176	25.5553
mat_gene_433	1758	1659	42.8571	26.5159
mat_gene_434	2031	1932	24	12.7507
mat_gene_435	2320	2221	0	0
mat_gene_436	1570	1471	12.8163	8.94294
mat_gene_437	1093	994	93.7333	96.7915
mat_gene_438	2544	2445	105.913	44.4631
mat_gene_439	1243	1144	30.2041	27.1
mat_gene_440	2579	2480	30.6	12.6648
mat_gene_441	1036	937	77.4444	84.836
mat_gene_442	1249	1150	79.9167	71.3295
mat_gene_443	2439	2340	237.308	104.094
mat_gene_444	1040	941	12.0556	13.15
mat_gene_445	1127	1028	2.75	2.7458
mat_gene_446	1097	998	67.6056	69.5315
mat_gene_447	1800	1701	714	430.847
mat_gene_448	2068	1969	5.71429	2.97883
mat_gene_449	2591	2492	181	74.5521
mat_gene_450	1065	966	36.0976	38.3557
mat_gene_451	3175	3076	10.5333	3.51487
mat_gene_452	3444	3345	68.0833	20.8917
mat_gene_453	675	576	48.6742	86.7372
mat_gene_454	3168	3069	42.9032	14.349
mat_gene_455	2143	2044	0	0
mat_gene_456	1740	1641	21.25	13.2917
mat_gene_457	1284	1185	75.4902	65.3886
mat_gene_459	3188	3089	237.159	78.8045
mat_gene_460	3492	3393	84.4902	25.5595
mat_gene_461	2590	2491	0	0
mat_gene_462	2119	2020	10.5	5.33541
mat_gene_463	2108	2009	0	0
mat_gene_464	2216	2117	11	5.33337
mat_gene_465	1219	1120	0	0
mat_gene_466	863	764	88.9655	119.525
mat_gene_467	2177	2078	35.4545	17.5128
mat_gene_468	2253	2154	23.8235	11.3525
mat_gene_469	3628	3529	150.332	43.7248
mat_gene_470	4578	4479	82.9211	19.0026
mat_gene_471	1474	1375	120.378	89.8617
mat_gene_472	1780	1681	164.68	100.555
mat_gene_473	1386	1287	12.6	10.049
mat_gene_474	965	866	11.0833	13.1366
mat_gene_475	895	796	66.886	86.2485
mat_gene_476	964	865	27.5806	32.7279
mat_gene_478	2016	1917	46.9388	25.1327
mat_gene_479	721	622	0	0
mat_gene_480	1869	1770	297.541	172.546
mat_gene_481	1915	1816	77.7231	43.9303
mat_gene_482	6564	6465	137.093	21.7659
mat_gene_483	3092	2993	15.7143	5.38912
mat_gene_484	874	775	4	5.29771
mat_gene_485	2048	1949	17.7778	9.36257
mat_gene_486	2778	2679	0	0
mat_gene_487	4830	4731	0	0
mat_gene_488	2520	2421	346.665	146.975
mat_gene_489	834	735	4	5.58602
mat_gene_490	989	890	42.5385	49.0593
mat_gene_491	2525	2426	73.5641	31.1247
mat_gene_492	601	502	0	0
mat_gene_493	2188	2089	21	10.3184
mat_gene_494	2716	2617	116.536	45.7075
mat_gene_495	2811	2712	387.068	146.496
mat_gene_496	904	805	1.39355	1.77687
mat_gene_497	3934	3835	354	94.7474
mat_gene_498	3003	2904	27	9.54326
mat_gene_499	4241	4142	0	0
mat_gene_500	2397	2298	0	0
mat_gene_501	1608	1509	42.1818	28.6923
mat_gene_502	2667	2568	162.249	64.851
mat_gene_503	1521	1422	98.8531	71.3543
mat_gene_504	1614	1515	52.2143	35.3758
mat_gene_505	3063	2964	98.5385	34.1238
mat_gene_506	2540	2441	188.83	79.4022
mat_gene_507	1790	1691	288.384	175.048
mat_gene_508	2323	2224	26.6316	12.2911
mat_gene_509	1833	1734	223.047	132.031
mat_gene_510	2861	2762	169.531	63.0019
mat_gene_511	1873	1774	0	0
mat_gene_512	1933	1834	0	0
mat_gene_513	2867	2768	21.7941	8.0817
mat_gene_514	1818	1719	124.732	74.4787
mat_gene_515	2340	2241	3.53846	1.6207
mat_gene_516	325	226	23	104.46
mat_gene_517	1503	1404	50	36.5538
mat_gene_518	3844	3745	318.682	87.3444
mat_gene_519	2463	2364	1206	523.636
mat_gene_520	1575	1476	2.73684	1.90324
mat_gene_521	1474	1375	121.274	90.5303
mat_gene_522	583	484	33.7959	71.6718
mat_gene_523	3727	3628	0	0
mat_gene_524	722	623	0	0
mat_gene_525	4065	3966	322.059	83.3512
mat_gene_526	3031	2932	151.5	53.0369
mat_gene_527	1192	1093	19.0909	17.9282
mat_gene_528	1259	1160	30	26.5456
mat_gene_529	1439	1340	128.874	98.7169
mat_gene_530	3779	3680	45.4598	12.6797
mat_gene_531	875	776	1.6	2.11635
mat_gene_532	2054	1955	36.2703	19.0429
mat_gene_533	1677	1578	42.3137	27.5235
mat_gene_534	1598	1499	70.819	48.4929
mat_gene_535	2552	2453	61.9881	25.9382
mat_gene_536	2588	2489	49.8387	20.5528
mat_gene_537	2378	2279	14.8824	6.70281
mat_gene_538	1375	1276	1.17391	0.94431
mat_gene_539	1266	1167	17.76	15.6207
mat_gene_540	1201	1102	44.4179	41.372
mat_gene_541	3604	3505	69.9029	20.4709
mat_gene_542	1563	1464	44.2703	31.0385
mat_gene_543	2620	2521	531.904	216.566
mat_gene_544	1375	1276	19.6429	15.801
mat_gene_545	5193	5094	346.721	69.8636
mat_gene_546	2076	1977	17.0833	8.86943
mat_gene_547	2115	2016	266.567	135.72
mat_gene_548	1467	1368	22	16.5069
mat_gene_549	2303	2204	571.64	266.22
mat_gene_550	7015	6916	59.0361	8.76178
mat_gene_551	3656	3557	0	0
mat_gene_552	1177	1078	92.517	88.0912
mat_gene_553	3126	3027	116.071	39.3589
mat_gene_554	3177	3078	191.638	63.9063
mat_gene_555	1099	1000	146.514	150.386
mat_gene_556	1870	1771	20.2903	11.7598
mat_gene_557	2567	2468	71.8235	29.8711
mat_gene_558	2118	2019	0	0
mat_gene_559	1566	1467	95.0556	66.5085
mat_gene_560	2870	2771	22.1667	8.21095
mat_gene_561	1838	1739	771	455.076
mat_gene_562	1175	1076	35	33.3876
mat_gene_563	1177	1078	37.2083	35.4284
mat_gene_564	2967	2868	97.0909	34.7479
mat_gene_565	1189	1090	42.1429	39.6851
mat_gene_566	1267	1168	9	7.90914
mat_gene_567	1885	1786	322.931	185.591
mat_gene_568	3385	3286	0	0
mat_gene_569	1646	1547	59.3939	39.4077
mat_gene_570	4323	4224	1019.27	247.681
mat_gene_571	2016	1917	293.88	157.354
mat_gene_572	3149	3050	106.452	35.8247
mat_gene_573	2501	2402	34.8837	14.9066
mat_gene_574	1914	1815	206.413	116.732
mat_gene_575	1791	1692	5.66667	3.43761
mat_gene_576	1710	1611	69.5455	44.3101
mat_gene_577	4353	4254	74.5714	17.993
mat_gene_578	1266	1167	15.7895	13.8876
mat_gene_579	996	897	110.964	126.976
mat_gene_580	1735	1636	15.5833	9.77702
mat_gene_581	1374	1275	9	7.24539
mat_gene_582	1187	1088	0	0
mat_gene_583	2326	2227	12.5455	5.78223
mat_gene_584	1321	1222	28.05	23.5609
mat_gene_585	533	434	22.9778	54.3435
mat_gene_586	1851	1752	83.4247	48.8754
mat_gene_587	2873	2774	59.3425	21.9578
mat_gene_588	641	542	62.2143	117.82
mat_gene_589	1884	1785	7.5	4.31273
mat_gene_590	1578	1479	4.5	3.12301
mat_gene_591	1778	1679	74.0213	45.2518
mat_gene_592	1057	958	89.3043	95.6834
mat_gene_593	2152	2053	8.64706	4.32324
mat_gene_594	3742	3643	247.66	69.7793
mat_gene_595	2516	2417	43.75	18.5794
mat_gene_596	1605	1506	46.7925	31.8919
mat_gene_597	1795	1696	108.112	65.4301
mat_gene_598	4939	4840	379.652	80.5138
mat_gene_599	3476	3377	190.61	57.9353
mat_gene_600	4224	4125	65.3333	16.257
mat_gene_601	2515	2416	0	0
mat_gene_602	2668	2569	0	0
mat_gene_603	2495	2396	199	85.2503
mat_gene_604	790	691	82.8333	123.043
mat_gene_605	2593	2494	21.3871	8.80207
mat_gene_606	1755	1656	35	21.6939
mat_gene_607	325	226	24.5556	111.525
mat_gene_608	1426	1327	45.2069	34.9674
mat_gene_609	2230	2131	150.283	72.3861
mat_gene_610	2011	1912	34.1176	18.3156
mat_gene_611	849	750	13.44	18.3936
mat_gene_612	1644	1545	48.069	31.9349
mat_gene_613	3541	3442	265.5	79.1741
mat_gene_614	756	657	72.8367	113.793
mat_gene_615	2867	2768	90.4483	33.5401
mat_gene_616	1922	1823	0	0
mat_gene_617	1622	1523	159.055	107.195
mat_gene_618	450	351	2	5.84861
mat_gene_619	1573	1474	29.102	20.2654
mat_gene_620	915	816	20.5714	25.8764
mat_gene_621	1839	1740	17.8378	10.5226
mat_gene_622	2115	2016	0	0
mat_gene_623	2092	1993	151.134	77.8365
mat_gene_624	2617	2518	109.107	44.4761
mat_gene_625	2078	1979	216.008	112.035
mat_gene_626	533	434	0	0
mat_gene_627	1879	1780	54.3962	31.3674
mat_gene_628	1518	1419	54.1791	39.1903
mat_gene_629	548	449	36.4865	83.4094
mat_gene_630	1505	1406	0	0
mat_gene_631	1654	1555	45.5921	30.0946
mat_gene_632	2080	1981	0	0
mat_gene_633	1359	1260	8.4375	6.87342
mat_gene_634	2196	2097	131	64.1213
mat_gene_635	2013	1914	108.649	58.2656
