target_id	length	eff_length	est_counts	tpm
mat_gene_68	1957	1858	84.8345	47.7902
mat_gene_69	3742	3643	114.317	32.8446
mat_gene_71	1452	1353	12.4444	9.62696
mat_gene_72	4117	4018	1175.53	306.22
mat_gene_73	3387	3288	615.516	195.938
mat_gene_74	1912	1813	125.581	72.4997
mat_gene_75	3204	3105	63.3402	21.3515
mat_gene_76	2094	1995	25.625	13.4441
mat_gene_77	1288	1189	263.519	231.976
mat_gene_78	2442	2343	36.5	16.3054
mat_gene_79	416	317	85.7647	283.179
mat_gene_80	2221	2122	209.443	103.308
mat_gene_81	342	243	3.83333	16.5113
mat_gene_82	2666	2567	124.231	50.6541
mat_gene_83	1212	1113	20.9231	19.6762
mat_gene_84	4689	4590	44.5625	10.1617
mat_gene_85	1857	1758	55.6034	33.1051
mat_gene_86	1305	1206	0	0
mat_gene_87	2976	2877	154.532	56.2198
mat_gene_88	909	810	4.5	5.81486
mat_gene_89	2874	2775	0	0
mat_gene_90	5063	4964	19.5122	4.1142
mat_gene_91	1337	1238	121.809	102.984
mat_gene_92	2390	2291	1.91667	0.875655
mat_gene_93	2156	2057	161.169	82.0086
mat_gene_94	2166	2067	50.8182	25.733
mat_gene_95	4751	4652	149.508	33.6385
mat_gene_96	2289	2190	31.0857	14.8569
mat_gene_97	855	756	39.6056	54.8336
mat_gene_98	1031	932	55.5472	62.3817
mat_gene_99	2056	1957	0	0
mat_gene_100	373	274	20.087	76.7317
mat_gene_101	1317	1218	52	44.6856
mat_gene_102	2757	2658	49.0361	19.3096
mat_gene_104	3271	3172	79.7283	26.3082
mat_gene_105	2648	2549	50.4545	20.7177
mat_gene_106	3263	3164	130.034	43.0161
mat_gene_107	616	517	28.8	58.306
mat_gene_108	1265	1166	131.707	118.228
mat_gene_109	1876	1777	157.704	92.8896
mat_gene_110	2775	2676	267.382	104.582
mat_gene_111	1991	1892	32.6304	18.0515
mat_gene_112	2362	2263	39.4872	18.2635
mat_gene_113	1816	1717	151.649	92.4442
mat_gene_114	1734	1635	0	0
mat_gene_115	1468	1369	17.9259	13.7053
mat_gene_116	1873	1774	10.5	6.19508
mat_gene_117	2351	2252	35	16.2671
mat_gene_118	832	733	45.6923	65.2455
mat_gene_119	502	403	35.2273	91.4925
mat_gene_120	1416	1317	85.6419	68.0631
mat_gene_121	1589	1490	19.375	13.6103
mat_gene_122	2637	2538	200.421	82.654
mat_gene_123	1905	1806	0	0
mat_gene_124	3446	3347	18.7	5.84787
mat_gene_125	1687	1588	84	55.3656
mat_gene_126	536	437	87.6	209.814
mat_gene_127	2213	2114	10.1538	5.02733
mat_gene_128	1618	1519	0	0
mat_gene_129	2433	2334	119.686	53.6729
mat_gene_130	2117	2018	13.3421	6.92014
mat_gene_131	3444	3345	202.31	63.3042
mat_gene_132	1538	1439	17.1562	12.4788
mat_gene_133	1403	1304	3.11111	2.49718
mat_gene_134	2835	2736	499.435	191.062
mat_gene_135	2970	2871	83.7647	30.5379
mat_gene_136	1159	1060	55.2	54.506
mat_gene_137	1638	1539	154.824	105.295
mat_gene_138	3605	3506	141.818	42.3381
mat_gene_139	3984	3885	3.31667	0.893557
mat_gene_140	1436	1337	175.714	137.558
mat_gene_141	1576	1477	108.842	77.1308
mat_gene_142	2415	2316	0	0
mat_gene_143	1186	1087	7.31818	7.04669
mat_gene_144	3263	3164	513.399	169.836
mat_gene_145	5174	5075	42.8423	8.83585
mat_gene_146	1464	1365	72.54	55.6232
mat_gene_147	2406	2307	321.689	145.949
mat_gene_148	946	847	0	0
mat_gene_149	998	899	162.851	189.602
mat_gene_150	1643	1544	0	0
mat_gene_151	1841	1742	0	0
mat_gene_152	2125	2026	237.023	122.451
mat_gene_153	2659	2560	26.5	10.8347
mat_gene_154	3340	3241	0	0
mat_gene_155	3016	2917	0	0
mat_gene_156	1345	1246	0	0
mat_gene_157	2092	1993	56.5789	29.7139
mat_gene_158	1206	1107	0	0
mat_gene_159	1401	1302	215.429	173.182
mat_gene_160	1852	1753	95.9922	57.3147
mat_gene_161	1641	1542	0	0
mat_gene_162	1494	1395	55.625	41.7357
mat_gene_163	1804	1705	37.1429	22.8014
mat_gene_164	1498	1399	478.066	357.669
mat_gene_165	2682	2583	242.773	98.3757
mat_gene_166	2488	2389	42.8108	18.7564
mat_gene_167	1410	1311	382.697	305.537
mat_gene_168	1515	1416	0	0
mat_gene_170	1593	1494	0	0
mat_gene_171	3081	2982	171.832	60.3124
mat_gene_172	1789	1690	0	0
mat_gene_173	2565	2466	62.2703	26.4301
mat_gene_174	2886	2787	89.0312	33.4362
mat_gene_175	1743	1644	26.7429	17.0262
mat_gene_176	868	769	4	5.44434
mat_gene_177	872	773	45.3409	61.3935
mat_gene_178	2217	2118	332.703	164.415
mat_gene_179	1186	1087	17.5	16.8508
mat_gene_180	2392	2293	155.852	71.1409
mat_gene_181	1866	1767	15.2607	9.03962
mat_gene_182	4432	4333	327.514	79.1138
mat_gene_183	1841	1742	0	0
mat_gene_184	1497	1398	1.4	1.04817
mat_gene_185	1133	1034	54.6441	55.3139
mat_gene_186	2267	2168	200.508	96.802
mat_gene_187	4662	4563	112.23	25.7437
mat_gene_188	2310	2211	168.194	79.6222
mat_gene_189	3100	3001	0	0
mat_gene_190	2432	2333	133.469	59.8795
mat_gene_191	3500	3401	92.5984	28.4976
mat_gene_192	899	800	48.15	62.9967
mat_gene_193	1704	1605	185.578	121.021
mat_gene_194	2437	2338	82.0268	36.7217
mat_gene_195	2133	2034	7.5	3.85942
mat_gene_196	1879	1780	7.5	4.41014
mat_gene_197	2375	2276	367.676	169.085
mat_gene_198	2934	2835	117	43.1961
mat_gene_199	946	847	76.0435	93.9702
mat_gene_200	725	626	4.66667	7.80268
mat_gene_201	4553	4454	330.886	77.7569
mat_gene_202	1476	1377	6.22222	4.72958
mat_gene_203	2377	2278	0	0
mat_gene_204	2823	2724	94	36.1187
mat_gene_205	1139	1040	13.2	13.2847
mat_gene_206	3421	3322	52.8214	16.6426
mat_gene_207	1507	1408	63.2727	47.0355
mat_gene_208	1253	1154	24.1923	21.9423
mat_gene_209	516	417	0	0
mat_gene_210	1324	1225	128.154	109.498
mat_gene_211	755	656	111.828	178.426
mat_gene_212	1408	1309	38.4314	30.7297
mat_gene_213	3149	3050	0	0
mat_gene_214	2019	1920	665.472	362.777
mat_gene_215	2725	2626	275.347	109.748
mat_gene_216	1142	1043	31.875	31.9873
mat_gene_217	2616	2517	95.413	39.6767
mat_gene_218	1362	1263	165.991	137.56
mat_gene_219	1148	1049	0	0
mat_gene_220	2243	2144	17.4985	8.54253
mat_gene_221	1427	1328	82.4257	64.9645
mat_gene_222	648	549	0	0
mat_gene_223	3101	3002	174.375	60.7974
mat_gene_224	1258	1159	137.119	123.83
mat_gene_225	2335	2236	37.9661	17.772
mat_gene_226	795	696	16.4286	24.706
mat_gene_227	3052	2953	0	0
mat_gene_228	1697	1598	2.68	1.75537
mat_gene_229	1220	1121	40	37.3479
mat_gene_230	1578	1479	83.8849	59.3645
mat_gene_231	2153	2054	23.7241	12.0893
mat_gene_232	938	839	7	8.73268
mat_gene_233	2999	2900	0	0
mat_gene_234	1526	1427	0	0
mat_gene_235	1360	1261	17.1429	14.2292
mat_gene_236	1327	1228	152.271	129.787
mat_gene_237	4703	4604	17.2333	3.91783
mat_gene_238	1203	1104	80.3721	76.1987
mat_gene_239	4166	4067	411.237	105.835
mat_gene_240	1507	1408	43.5	32.3369
mat_gene_241	2415	2316	29.1429	13.1706
mat_gene_242	2646	2547	0	0
mat_gene_243	1126	1027	200.348	204.186
mat_gene_244	1505	1406	178.47	132.859
mat_gene_245	2616	2517	24	9.98021
mat_gene_246	609	510	0	0
mat_gene_247	5029	4930	50	10.6154
mat_gene_248	3534	3435	320.787	97.7467
mat_gene_249	608	509	71.0444	146.091
mat_gene_250	1631	1532	119.909	81.9225
mat_gene_251	1732	1633	9.91667	6.3561
mat_gene_252	1946	1847	132.933	75.3315
mat_gene_253	1280	1181	20.6757	18.324
mat_gene_254	1743	1644	30.1935	19.2231
mat_gene_255	352	253	33.4286	138.296
mat_gene_256	3259	3160	280.078	92.7691
mat_gene_257	1005	906	158.298	182.877
mat_gene_258	2609	2510	20.2222	8.4327
mat_gene_259	665	566	7.5	13.8694
mat_gene_260	2669	2570	139.476	56.804
mat_gene_261	2191	2092	34.5745	17.2984
mat_gene_262	2313	2214	96.3542	45.5517
mat_gene_263	1789	1690	112.35	69.5821
mat_gene_264	1639	1540	72.1236	49.0194
mat_gene_265	1414	1315	34	27.0623
mat_gene_266	1823	1724	17.2174	10.453
mat_gene_267	3417	3318	0	0
mat_gene_268	2033	1934	31.5	17.0477
mat_gene_269	2677	2578	71.1111	28.8713
mat_gene_270	1812	1713	0	0
mat_gene_271	2812	2713	138.677	53.5015
mat_gene_272	2310	2211	0	0
mat_gene_273	4331	4232	232.471	57.4957
mat_gene_274	3017	2918	0	0
mat_gene_275	1790	1691	102.818	63.6411
mat_gene_276	2244	2145	194.061	94.6939
mat_gene_277	1148	1049	68.1188	67.9678
mat_gene_278	592	493	0	0
mat_gene_279	1266	1167	6.66667	5.97929
mat_gene_280	637	538	0	0
mat_gene_281	2514	2415	11.7647	5.09889
mat_gene_282	1071	972	38.6087	41.5748
mat_gene_283	1247	1148	60	54.7042
mat_gene_284	1519	1420	2.72072	2.00543
mat_gene_285	900	801	6	7.84025
mat_gene_286	1838	1739	64.8718	39.0452
mat_gene_287	1967	1868	14.7568	8.26848
mat_gene_288	1244	1145	18.5862	16.9901
mat_gene_289	1048	949	0	0
mat_gene_290	1744	1645	0	0
mat_gene_291	3784	3685	187.342	53.212
mat_gene_292	3715	3616	200.542	58.0483
mat_gene_293	719	620	0	0
mat_gene_294	1292	1193	8	7.01877
mat_gene_295	4876	4777	43.7183	9.57899
mat_gene_296	1032	933	0	0
mat_gene_297	1770	1671	57.7347	36.1636
mat_gene_298	3157	3058	0	0
mat_gene_299	2016	1917	76.5517	41.7969
mat_gene_300	2743	2644	43.617	17.2666
mat_gene_301	1545	1446	38.1176	27.5911
mat_gene_302	631	532	45.2812	89.0878
mat_gene_303	2155	2056	90.7483	46.1984
mat_gene_304	1449	1350	50.5	39.1534
mat_gene_305	1399	1300	106.857	86.0343
mat_gene_306	767	668	2	3.13375
mat_gene_307	1751	1652	46.0377	29.1686
mat_gene_308	1953	1854	24.6316	13.9057
mat_gene_309	1178	1079	196.934	191.034
mat_gene_310	3132	3033	0	0
mat_gene_311	793	694	69.913	105.441
mat_gene_312	2728	2629	218.603	87.0318
mat_gene_313	3463	3364	230.754	71.7968
mat_gene_314	1335	1236	108.871	92.1943
mat_gene_315	2242	2143	0	0
mat_gene_316	2797	2698	128.677	49.9196
mat_gene_317	1718	1619	6.8	4.39616
mat_gene_318	2248	2149	20	9.74103
mat_gene_319	730	631	0	0
mat_gene_320	2172	2073	40.9524	20.6772
mat_gene_321	1908	1809	76	43.973
mat_gene_322	1649	1550	116.681	78.7916
mat_gene_323	758	659	35.7447	56.7724
mat_gene_324	1189	1090	16.1538	15.5118
mat_gene_325	2075	1976	82.2165	43.5495
mat_gene_326	2235	2136	1.46667	0.71869
mat_gene_327	698	599	9.45455	16.5206
mat_gene_328	2330	2231	45.8605	21.5154
mat_gene_329	1448	1349	0	0
mat_gene_330	2064	1965	6.66667	3.55106
mat_gene_331	712	613	7	11.9522
mat_gene_332	1281	1182	300.947	266.491
mat_gene_333	1997	1898	13	7.169
mat_gene_334	1893	1794	0	0
mat_gene_335	1641	1542	16.9412	11.4993
mat_gene_336	1594	1495	1.65789	1.16072
mat_gene_337	2367	2268	40.0517	18.4837
mat_gene_338	490	391	119.726	320.496
mat_gene_339	3589	3490	419.832	125.91
mat_gene_340	3640	3541	11.3684	3.36036
mat_gene_341	2627	2528	12.2487	5.07136
mat_gene_342	1689	1590	182.382	120.06
mat_gene_343	3243	3144	110.857	36.9056
mat_gene_344	1917	1818	103.091	59.3524
mat_gene_345	2055	1956	356.754	190.902
mat_gene_346	331	232	0	0
mat_gene_347	1304	1205	48.1194	41.797
mat_gene_348	1053	954	137.278	150.614
mat_gene_349	3300	3201	147.387	48.1929
mat_gene_350	543	444	18.0323	42.5088
mat_gene_351	1376	1277	136.102	111.554
mat_gene_352	1326	1227	55.0127	46.9277
mat_gene_353	2757	2658	22	8.66322
mat_gene_354	973	874	44.7083	53.5412
mat_gene_355	2640	2541	68.4124	28.18
mat_gene_356	1963	1864	112.226	63.0171
mat_gene_357	872	773	26	35.2051
mat_gene_358	1633	1534	173.948	118.688
mat_gene_359	1881	1782	85.9756	50.4986
mat_gene_360	3595	3496	0	0
mat_gene_361	1706	1607	0	0
mat_gene_362	2948	2849	97.9344	35.9794
mat_gene_363	1644	1545	18.5405	12.5605
mat_gene_364	2393	2294	0	0
mat_gene_365	4914	4815	160.528	34.8951
mat_gene_366	1554	1455	4.28571	3.08299
mat_gene_367	1475	1376	21.7885	16.5737
mat_gene_368	2797	2698	165.439	64.1812
mat_gene_369	1714	1615	72.1828	46.7813
mat_gene_370	465	366	12.7778	36.5414
mat_gene_371	1173	1074	20.1923	19.6786
mat_gene_372	3224	3125	0	0
mat_gene_373	2157	2058	68.6747	34.9271
mat_gene_374	1681	1582	0	0
mat_gene_375	2930	2831	177.016	65.446
mat_gene_376	1430	1331	38.34	30.1499
mat_gene_377	1489	1390	172.66	130.014
mat_gene_378	1015	916	0	0
mat_gene_379	696	597	40.3	70.6549
mat_gene_380	1596	1497	149.246	104.35
mat_gene_381	1716	1617	48.1132	31.1434
mat_gene_382	2184	2085	220.91	110.897
mat_gene_383	2303	2204	5.75	2.73066
mat_gene_384	2251	2152	0	0
mat_gene_385	1136	1037	110.377	111.407
mat_gene_386	1633	1534	48.9855	33.4236
mat_gene_387	1771	1672	25.2955	15.835
mat_gene_388	1548	1449	15.8824	11.4725
mat_gene_389	1558	1459	79.2727	56.8696
mat_gene_390	1561	1462	39.4928	28.2736
mat_gene_391	693	594	138	243.167
mat_gene_392	838	739	0	0
mat_gene_393	793	694	47	70.8843
mat_gene_394	3010	2911	209.859	75.4564
mat_gene_395	578	479	0	0
mat_gene_396	3717	3618	176.86	51.1651
mat_gene_397	1245	1146	76.9474	70.2782
mat_gene_398	3291	3192	166.341	54.5442
mat_gene_399	1639	1540	174.81	118.811
mat_gene_400	1878	1779	103.067	60.6397
mat_gene_401	1454	1355	10.3571	8.00041
mat_gene_402	2557	2458	76.7843	32.6966
mat_gene_403	4143	4044	212.259	54.9371
mat_gene_404	2648	2549	11.375	4.67082
mat_gene_405	1533	1434	91.5	66.7857
mat_gene_406	1689	1590	67	44.1051
mat_gene_407	1764	1665	0	0
mat_gene_408	2478	2379	146.953	64.6541
mat_gene_409	2410	2311	150.83	68.3123
mat_gene_410	2984	2885	9.66667	3.50705
mat_gene_411	805	706	4	5.93016
mat_gene_412	1538	1439	46.2759	33.6593
mat_gene_413	1149	1050	14.6667	14.6202
mat_gene_414	1364	1265	57.623	47.6778
mat_gene_415	1659	1560	6.85714	4.60076
mat_gene_416	815	716	94.0588	137.499
mat_gene_417	1150	1051	0	0
mat_gene_418	1987	1888	47.4085	26.2824
mat_gene_419	3817	3718	163.902	46.1409
mat_gene_420	1320	1221	43.7377	37.4931
mat_gene_421	1826	1727	45.4528	27.5474
mat_gene_422	1281	1182	21.8571	19.3547
mat_gene_423	2355	2256	0	0
mat_gene_424	1349	1250	29.2414	24.485
mat_gene_425	571	472	33.75	74.8416
mat_gene_426	4150	4051	39.1364	10.1118
mat_gene_427	1438	1339	53.9506	42.1723
mat_gene_428	3017	2918	120.664	43.2817
mat_gene_429	1404	1305	131.364	105.36
mat_gene_430	1772	1673	61.25	38.3197
mat_gene_431	1027	928	89.7619	101.241
mat_gene_432	740	641	40.8276	66.6664
mat_gene_433	542	443	0	0
mat_gene_434	2213	2114	0	0
mat_gene_435	3759	3660	68.8	19.6752
mat_gene_436	1362	1263	11.3684	9.42124
mat_gene_437	721	622	11.2	18.8469
mat_gene_438	1209	1110	36.2927	34.2222
mat_gene_439	3903	3804	156	42.9235
mat_gene_440	1118	1019	64.8936	66.656
mat_gene_441	1533	1434	3	2.18969
mat_gene_442	2498	2399	168.386	73.4662
mat_gene_443	2259	2160	120.084	58.1894
mat_gene_444	4033	3934	96.0507	25.5551
mat_gene_445	2095	1996	27.0256	14.1719
mat_gene_446	2226	2127	28.8276	14.1857
mat_gene_447	4185	4086	191.837	49.1412
mat_gene_448	1996	1897	95.0938	52.4682
mat_gene_449	3557	3458	18.8462	5.70439
mat_gene_450	1327	1228	59.4872	50.7033
mat_gene_451	2236	2137	134	65.6314
mat_gene_452	1430	1331	23.4706	18.4568
mat_gene_453	3442	3343	19.2494	6.02689
mat_gene_454	3353	3254	203.336	65.4045
mat_gene_455	4222	4123	382.038	96.985
mat_gene_456	1992	1893	40.2453	22.2523
mat_gene_457	2391	2292	91.0909	41.5979
mat_gene_458	1608	1509	0	0
mat_gene_459	1479	1380	0	0
mat_gene_460	1312	1213	86.0488	74.2498
mat_gene_461	1695	1596	18.0822	11.8585
mat_gene_462	1870	1771	53.475	31.6041
mat_gene_463	2076	1977	26.8621	14.2215
mat_gene_464	1396	1297	7.09091	5.72234
mat_gene_465	1025	926	95.802	108.287
mat_gene_466	1265	1166	38.7692	34.8017
mat_gene_467	2269	2170	178.176	85.941
mat_gene_468	2843	2744	95.0448	36.254
mat_gene_469	1637	1538	0	0
mat_gene_470	1524	1425	16.3636	12.0192
mat_gene_471	1020	921	108.225	122.993
mat_gene_472	2162	2063	428.622	217.464
mat_gene_473	1215	1116	0	0
mat_gene_474	2037	1938	316.315	170.835
mat_gene_475	2217	2118	131.506	64.9876
mat_gene_476	1803	1704	0	0
mat_gene_477	1912	1813	839.612	484.722
mat_gene_478	1417	1318	0	0
mat_gene_479	1744	1645	229.367	145.941
mat_gene_480	2045	1946	0	0
mat_gene_482	3705	3606	118.115	34.2841
mat_gene_483	1985	1886	0	0
mat_gene_484	2985	2886	66.1111	23.9767
mat_gene_486	918	819	11.5714	14.7882
mat_gene_487	1696	1597	16	10.4864
mat_gene_488	2887	2788	209.282	78.5687
mat_gene_489	4133	4034	152	39.4384
mat_gene_490	2354	2255	31.3333	14.5436
mat_gene_491	865	766	10	13.6642
mat_gene_492	2131	2032	88.623	45.6493
mat_gene_493	3351	3252	60.3774	19.4328
mat_gene_494	964	865	13.4118	16.2286
mat_gene_495	1510	1411	246.519	182.866
mat_gene_496	1729	1630	48.2439	30.9789
mat_gene_497	2264	2165	11	5.31797
mat_gene_498	1671	1572	35.8039	23.8391
mat_gene_499	1423	1324	142.957	113.013
mat_gene_500	3592	3493	299.127	89.633
mat_gene_501	1156	1057	63.6391	63.0174
mat_gene_502	598	499	35.5	74.4628
mat_gene_503	1915	1816	12.6667	7.30059
mat_gene_504	2289	2190	180.087	86.0694
mat_gene_505	779	680	14.5263	22.3593
mat_gene_506	1821	1722	103.568	62.9514
mat_gene_507	898	799	20.8421	27.3027
mat_gene_508	1631	1532	228	155.771
mat_gene_509	1209	1110	36	33.9462
mat_gene_510	5065	4966	141.726	29.8713
mat_gene_511	2342	2243	42.5143	19.8389
mat_gene_512	1465	1366	30.5581	23.4146
mat_gene_513	2759	2660	320.892	126.266
mat_gene_514	1656	1557	0	0
mat_gene_515	1865	1766	4.5	2.66706
mat_gene_516	1342	1243	124.316	104.681
mat_gene_517	2649	2550	323.765	132.893
mat_gene_518	2143	2044	235	120.337
mat_gene_519	3848	3749	749.782	209.33
mat_gene_520	1387	1288	0	0
mat_gene_521	1321	1222	4.33333	3.71161
mat_gene_522	1400	1301	45.3333	36.4713
mat_gene_523	2075	1976	197.881	104.816
mat_gene_525	1958	1859	132.848	74.7978
mat_gene_526	2971	2872	26.4783	9.64976
mat_gene_527	1908	1809	27.36	15.8303
mat_gene_528	1026	927	5.66154	6.39243
mat_gene_529	4535	4436	66.4615	15.6816
mat_gene_530	1584	1485	20.3667	14.3551
mat_gene_531	1110	1011	15.125	15.6587
mat_gene_532	2501	2402	80.2752	34.98
mat_gene_533	2648	2549	132	54.202
mat_gene_534	1238	1139	15.2069	13.9742
mat_gene_535	2720	2621	355.636	142.02
mat_gene_536	474	375	13.4167	37.4477
mat_gene_537	1327	1228	12.48	10.6372
mat_gene_538	2765	2666	66	25.9117
mat_gene_539	1328	1229	73.7143	62.7785
mat_gene_540	602	503	0	0
mat_gene_541	3164	3065	768.241	262.348
mat_gene_542	2061	1962	80.3265	42.852
mat_gene_543	1951	1852	0	0
mat_gene_544	1298	1199	123.908	108.166
mat_gene_545	1517	1418	69.9806	51.655
mat_gene_546	1412	1313	98.2133	78.292
mat_gene_547	2031	1932	387.261	209.801
mat_gene_548	1818	1719	8.18182	4.98179
mat_gene_549	2758	2659	80.0971	31.529
mat_gene_550	2877	2778	69.5676	26.2111
mat_gene_551	2321	2222	17.25	8.12562
mat_gene_552	3698	3599	776	225.679
mat_gene_553	1757	1658	114.711	72.4156
mat_gene_554	1173	1074	128.125	124.865
mat_gene_555	1581	1482	93.3882	65.9562
mat_gene_556	1391	1292	26.0909	21.1367
mat_gene_557	2935	2836	47.9277	17.6885
mat_gene_558	3268	3169	0	0
mat_gene_559	2220	2121	114.722	56.6133
mat_gene_560	3643	3544	222.325	65.6608
mat_gene_561	2965	2866	13.1818	4.81405
mat_gene_562	1812	1713	175.084	106.98
mat_gene_563	2921	2822	307.561	114.074
mat_gene_564	3431	3332	1.26267	0.396641
mat_gene_565	1113	1014	26.8293	27.6938
mat_gene_566	1187	1088	89	85.6195
mat_gene_567	2716	2617	106.312	42.5199
mat_gene_568	1387	1288	49.0361	39.8485
mat_gene_569	1863	1764	108.526	64.3941
mat_gene_570	2919	2820	45	16.7022
mat_gene_571	1705	1606	1.96154	1.27839
mat_gene_572	1682	1583	78.75	52.0692
mat_gene_573	1464	1365	113.735	87.211
mat_gene_574	540	441	36.8354	87.4256
mat_gene_575	745	646	11.8636	19.2219
mat_gene_576	2258	2159	113.473	55.0111
mat_gene_577	1656	1557	164.502	110.585
mat_gene_578	915	816	31.3636	40.2298
mat_gene_579	1800	1701	236.737	145.671
mat_gene_580	3092	2993	168.485	58.9204
mat_gene_581	2192	2093	42.3188	21.1629
mat_gene_582	1304	1205	0	0
mat_gene_583	848	749	22.4	31.3024
mat_gene_584	1491	1392	29.5	22.1817
mat_gene_585	1011	912	32.8125	37.6579
mat_gene_586	1063	964	20	21.7152
mat_gene_587	1545	1446	172.935	125.177
mat_gene_588	1990	1891	33.4286	18.5028
mat_gene_589	2736	2637	319.014	126.622
mat_gene_590	4103	4004	18.04	4.71578
mat_gene_591	1202	1103	80.4124	76.306
mat_gene_592	1369	1270	77.8705	64.1772
mat_gene_593	2429	2330	29.1	13.0722
mat_gene_594	2030	1931	10	5.42037
mat_gene_595	1867	1768	79.2453	46.914
mat_gene_596	3246	3147	210.375	69.9695
mat_gene_597	2119	2020	46.6667	24.1806
mat_gene_598	874	775	34.5	46.5939
mat_gene_599	2022	1923	80	43.5434
mat_gene_600	1574	1475	26.2647	18.6377
mat_gene_601	1699	1600	1.36735	0.894479
mat_gene_602	2497	2398	0	0
mat_gene_603	1509	1410	184.103	136.664
mat_gene_604	1632	1533	7.46667	5.09796
mat_gene_605	4169	4070	833	214.221
mat_gene_606	1733	1634	48.0588	30.7845
mat_gene_607	2531	2432	104.673	45.0486
mat_gene_608	1094	995	49.5652	52.1393
mat_gene_609	817	718	0	0
mat_gene_610	800	701	13.3333	19.9082
mat_gene_611	4590	4491	91	21.2085
mat_gene_612	4229	4130	0	0
mat_gene_613	2732	2633	100.44	39.9269
mat_gene_614	926	827	24.4444	30.9376
mat_gene_615	3291	3192	0	0
mat_gene_616	2111	2012	17.1818	8.93825
mat_gene_617	3604	3505	432	129.005
mat_gene_618	1495	1396	0	0
mat_gene_619	1538	1439	25.3458	18.4356
mat_gene_620	728	629	24	39.9367
mat_gene_621	2565	2466	65.0435	27.6072
mat_gene_622	3385	3286	141.569	45.0932
mat_gene_623	1250	1151	36	32.737
mat_gene_624	1053	954	30.6923	33.6738
mat_gene_625	1933	1834	0	0
mat_gene_626	1767	1668	80.84	50.7273
mat_gene_627	4083	3984	58.8462	15.46
mat_gene_628	1858	1759	160.759	95.6577
mat_gene_629	1717	1618	61.1111	39.5324
mat_gene_630	1787	1688	43.6471	27.0641
mat_gene_631	415	316	9.23077	30.5747
mat_gene_632	1273	1174	174.302	155.398
mat_gene_633	2282	2183	0	0
mat_gene_634	754	655	0	0
mat_gene_635	1685	1586	11.4286	7.54224
mat_gene_636	1423	1324	210.478	166.391
mat_gene_637	2189	2090	107.815	53.994
mat_gene_638	518	419	0	0
mat_gene_639	2676	2577	0	0
